"#Aspergillus physical map based on V108-20 parent, updated based on RF and Haldane's function",,
#nrow 14113,,
#ncol 3,,
marker,chr,pos
m4005,chr3,1240.428068
m4006,chr3,1240.428068
m4007,chr3,1240.428068
m4008,chr3,1241.469277
m4009,chr3,1242.510486
m4010,chr3,1242.510486
m4011,chr3,1242.510486
m4012,chr3,1242.510486
m4013,chr3,1242.510487
m4014,chr3,1242.510487
m4015,chr3,1242.510487
m4016,chr3,1242.510487
m4017,chr3,1242.510487
m4018,chr3,1242.510487
m4019,chr3,1242.510487
m4020,chr3,1242.510487
m4021,chr3,1243.018106
m4022,chr3,1243.018106
m4023,chr3,1243.018106
m4024,chr3,1243.018106
m4025,chr3,1244.038525
m4026,chr3,1244.038525
m4027,chr3,1246.100648
m4028,chr3,1246.100648
m4029,chr3,1256.111521
m4030,chr3,1258.656485
m4031,chr3,1275.249017
m4032,chr3,1275.301252
m4033,chr3,1277.384397
m4034,chr3,1284.96946
m4035,chr3,1284.96946
m4036,chr3,1288.095196
m4037,chr3,1293.968113
m4038,chr3,1305.861843
m4039,chr3,1311.177083
m4040,chr3,1312.715282
m4041,chr3,1312.715282
m4042,chr3,1313.735778
m4043,chr3,1314.243346
m4044,chr3,1314.243346
m4045,chr3,1314.243346
m4046,chr3,1314.750965
m4047,chr3,1314.750965
m4048,chr3,1316.813113
m4049,chr3,1316.813113
m4050,chr3,1316.813113
m4051,chr3,1316.813113
m4052,chr3,1316.813113
m4053,chr3,1316.813113
m4054,chr3,1316.813113
m4055,chr3,1316.813113
m4056,chr3,1316.813113
m4057,chr3,1320.159712
m4058,chr3,1320.366905
m4059,chr3,1320.874554
m4060,chr3,1320.874554
m4061,chr3,1320.874554
m4062,chr3,1338.192951
m4063,chr3,1357.624687
m4064,chr3,1358.079981
m4065,chr3,1358.587608
m4066,chr3,1358.587608
m4067,chr3,1358.587608
m4068,chr3,1362.124139
m4069,chr3,1363.021003
m4070,chr3,1363.021004
m4071,chr3,1363.021004
m4072,chr3,1363.021004
m4073,chr3,1363.528622
m4074,chr3,1363.528622
m4075,chr3,1363.528623
m4076,chr3,1363.528623
m4077,chr3,1363.528623
m4078,chr3,1363.528623
m4079,chr3,1363.528623
m4080,chr3,1363.528623
m4081,chr3,1363.528623
m4082,chr3,1363.528623
m4083,chr3,1363.528623
m4084,chr3,1363.528623
m4085,chr3,1363.528624
m4086,chr3,1363.528624
m4087,chr3,1363.528624
m4088,chr3,1363.528624
m4089,chr3,1363.528624
m4090,chr3,1363.528624
m4091,chr3,1363.528624
m4092,chr3,1363.528624
m4093,chr3,1363.528624
m4094,chr3,1363.528624
m4095,chr3,1363.528625
m4096,chr3,1363.528625
m4097,chr3,1363.528625
m4098,chr3,1363.528625
m4099,chr3,1363.528625
m4100,chr3,1363.528625
m4101,chr3,1363.528625
m4102,chr3,1363.528625
m4103,chr3,1363.528625
m4104,chr3,1363.528625
m4105,chr3,1363.528626
m4106,chr3,1363.528626
m4107,chr3,1363.528626
m4108,chr3,1363.528626
m4109,chr3,1363.528626
m4110,chr3,1363.528626
m4111,chr3,1363.528626
m4112,chr3,1363.528626
m4113,chr3,1363.528626
m4114,chr3,1363.528626
m4115,chr3,1363.528627
m4116,chr3,1363.528627
m4117,chr3,1363.528627
m4118,chr3,1363.528627
m4119,chr3,1363.528627
m4120,chr3,1363.528627
m4121,chr3,1363.528627
m4122,chr3,1363.528627
m4123,chr3,1363.528627
m4124,chr3,1363.528627
m4125,chr3,1363.528628
m4126,chr3,1363.528628
m4127,chr3,1363.528628
m4128,chr3,1363.528628
m4129,chr3,1363.528628
m4130,chr3,1363.528628
m4131,chr3,1363.528628
m4132,chr3,1363.528628
m4133,chr3,1363.528628
m4134,chr3,1363.528628
m4135,chr3,1363.528629
m4136,chr3,1363.528629
m4137,chr3,1363.528629
m4138,chr3,1363.528629
m4139,chr3,1363.528629
m4140,chr3,1363.528629
m4141,chr3,1363.528629
m4142,chr3,1363.528629
m4143,chr3,1363.528629
m4144,chr3,1363.528629
m4145,chr3,1363.52863
m4146,chr3,1363.52863
m4147,chr3,1363.52863
m4148,chr3,1363.52863
m4149,chr3,1363.52863
m4150,chr3,1363.52863
m4151,chr3,1363.52863
m4152,chr3,1363.52863
m4153,chr3,1363.52863
m4154,chr3,1363.52863
m4155,chr3,1363.528631
m4156,chr3,1363.528631
m4157,chr3,1363.528631
m4158,chr3,1363.528631
m4159,chr3,1363.528631
m4160,chr3,1363.528631
m4161,chr3,1363.528631
m4162,chr3,1363.528631
m4163,chr3,1363.528631
m4164,chr3,1363.528631
m4165,chr3,1363.528632
m4166,chr3,1363.528632
m4167,chr3,1363.528632
m4168,chr3,1363.528632
m4169,chr3,1363.528632
m4170,chr3,1363.528632
m4171,chr3,1363.528632
m4172,chr3,1363.528632
m4173,chr3,1363.528632
m4174,chr3,1363.528632
m4175,chr3,1363.528633
m4176,chr3,1363.528633
m4177,chr3,1363.528633
m4178,chr3,1363.528633
m4179,chr3,1363.528633
m4180,chr3,1363.528633
m4181,chr3,1363.528633
m4182,chr3,1363.528633
m4183,chr3,1363.528633
m4184,chr3,1363.528633
m4185,chr3,1363.528634
m4186,chr3,1363.528634
m4187,chr3,1363.528634
m4188,chr3,1363.528634
m4189,chr3,1363.528634
m4190,chr3,1363.528634
m4191,chr3,1363.528634
m4192,chr3,1363.528634
m4193,chr3,1363.528634
m4194,chr3,1363.528634
m4195,chr3,1363.528635
m4196,chr3,1363.528635
m4197,chr3,1363.528635
m4198,chr3,1363.528635
m4199,chr3,1363.528635
m4200,chr3,1363.528635
m4201,chr3,1363.528635
m4202,chr3,1363.528635
m4203,chr3,1363.528635
m4204,chr3,1363.528635
m4205,chr3,1363.528636
m4206,chr3,1363.528636
m4207,chr3,1363.528636
m4208,chr3,1363.528636
m4209,chr3,1363.528636
m4210,chr3,1363.528636
m4211,chr3,1363.528636
m4212,chr3,1363.528636
m4213,chr3,1363.528636
m4214,chr3,1363.528636
m4215,chr3,1363.528637
m4216,chr3,1363.528637
m4217,chr3,1363.528637
m4218,chr3,1363.528637
m4219,chr3,1363.528637
m4220,chr3,1363.528637
m4221,chr3,1363.528637
m4222,chr3,1363.528637
m4223,chr3,1363.528637
m4224,chr3,1363.528637
m4225,chr3,1363.528638
m4226,chr3,1363.528638
m4227,chr3,1363.528638
m4228,chr3,1363.528638
m4229,chr3,1363.528638
m4230,chr3,1363.528638
m4231,chr3,1363.528638
m4232,chr3,1363.528638
m4233,chr3,1363.528638
m4234,chr3,1363.528638
m4235,chr3,1363.528639
m4236,chr3,1363.528639
m4237,chr3,1363.528639
m4238,chr3,1363.528639
m4239,chr3,1363.528639
m4240,chr3,1363.528639
m4241,chr3,1363.528639
m4242,chr3,1363.528639
m4243,chr3,1363.528639
m4244,chr3,1363.528639
m4245,chr3,1363.52864
m4246,chr3,1363.52864
m4247,chr3,1363.52864
m4248,chr3,1363.52864
m4249,chr3,1363.52864
m4250,chr3,1363.52864
m4251,chr3,1363.52864
m4252,chr3,1363.52864
m4253,chr3,1363.52864
m4254,chr3,1363.52864
m4255,chr3,1363.528641
m4256,chr3,1363.528641
m4257,chr3,1363.528641
m4258,chr3,1363.528641
m4259,chr3,1363.528641
m4260,chr3,1363.528641
m4261,chr3,1363.528641
m4262,chr3,1363.528641
m4263,chr3,1363.528641
m4264,chr3,1363.528641
m4265,chr3,1363.528642
m4266,chr3,1363.528642
m4267,chr3,1363.528642
m4268,chr3,1363.528642
m4269,chr3,1363.528642
m4270,chr3,1363.528642
m4271,chr3,1363.528642
m4272,chr3,1363.528642
m4273,chr3,1363.528642
m4274,chr3,1363.528642
m4275,chr3,1363.528643
m4276,chr3,1363.528643
m4277,chr3,1363.528643
m4278,chr3,1363.528643
m4279,chr3,1363.528643
m4280,chr3,1363.528643
m4281,chr3,1363.528643
m4282,chr3,1363.528643
m4283,chr3,1363.528643
m4284,chr3,1363.528643
m4285,chr3,1363.528644
m4286,chr3,1363.528644
m4287,chr3,1363.528644
m4288,chr3,1363.528644
m4289,chr3,1363.528644
m4290,chr3,1363.528644
m4291,chr3,1363.528644
m4292,chr3,1363.528644
m4293,chr3,1363.528644
m4294,chr3,1363.528644
m4295,chr3,1363.528645
m4296,chr3,1363.528645
m4297,chr3,1363.528645
m4298,chr3,1363.528645
m4299,chr3,1363.528645
m4300,chr3,1363.528645
m4301,chr3,1363.528645
m4302,chr3,1363.528645
m4303,chr3,1363.528645
m4304,chr3,1363.528645
m4305,chr3,1363.528646
m4306,chr3,1363.528646
m4307,chr3,1363.528646
m4308,chr3,1363.528646
m4309,chr3,1363.528646
m4310,chr3,1363.528646
m4311,chr3,1363.528646
m4312,chr3,1363.528646
m4313,chr3,1363.528646
m4314,chr3,1363.528646
m4315,chr3,1363.528647
m4316,chr3,1363.528647
m4317,chr3,1363.528647
m4318,chr3,1363.528647
m4319,chr3,1363.528647
m4320,chr3,1363.528647
m4321,chr3,1363.528647
m4322,chr3,1363.528647
m4323,chr3,1363.528647
m4324,chr3,1363.528647
m4325,chr3,1363.528648
m4326,chr3,1363.528648
m4327,chr3,1363.528648
m4328,chr3,1363.528648
m4329,chr3,1363.528648
m4330,chr3,1363.528648
m4331,chr3,1363.528648
m4332,chr3,1363.528648
m4333,chr3,1363.528648
m4334,chr3,1363.528648
m4335,chr3,1363.528649
m4336,chr3,1363.528649
m4337,chr3,1363.528649
m4338,chr3,1363.528649
m4339,chr3,1363.528649
m4340,chr3,1363.528649
m4341,chr3,1363.528649
m4342,chr3,1363.528649
m4343,chr3,1363.528649
m4344,chr3,1363.528649
m4345,chr3,1363.52865
m4346,chr3,1363.52865
m4347,chr3,1363.52865
m4348,chr3,1363.52865
m4349,chr3,1363.52865
m4350,chr3,1363.52865
m4351,chr3,1363.52865
m4352,chr3,1363.52865
m4353,chr3,1363.52865
m4354,chr3,1363.52865
m4355,chr3,1364.549095
m4356,chr3,1365.569593
m4357,chr3,1366.07716
m4358,chr3,1366.07716
m4359,chr3,1367.615743
m4360,chr3,1367.615743
m4361,chr3,1369.057151
m4362,chr3,1372.083056
m4363,chr3,1372.083056
m4364,chr3,1372.083057
m4365,chr3,1372.083057
m4366,chr3,1372.083057
m4367,chr3,1372.083057
m4368,chr3,1372.083057
m4369,chr3,1372.083057
m4370,chr3,1372.590676
m4371,chr3,1372.590676
m4372,chr3,1373.254624
m4373,chr3,1373.918572
m4374,chr3,1373.918572
m4375,chr3,1373.918572
m4376,chr3,1374.796445
m4377,chr3,1377.773964
m4378,chr3,1377.773964
m4379,chr3,1379.312642
m4380,chr3,1379.820106
m4381,chr3,1380.840504
m4382,chr3,1380.840504
m4383,chr3,1381.860848
m4384,chr3,1381.860848
m4385,chr3,1381.860848
m4386,chr3,1381.860849
m4387,chr3,1381.860849
m4388,chr3,1381.860849
m4389,chr3,1381.860849
m4390,chr3,1381.860849
m4391,chr3,1381.860849
m4392,chr3,1381.860849
m4393,chr3,1381.860849
m4394,chr3,1381.860849
m4395,chr3,1381.860849
m4396,chr3,1381.86085
m4397,chr3,1381.86085
m4398,chr3,1381.86085
m4399,chr3,1381.86085
m4400,chr3,1381.86085
m4401,chr3,1382.881294
m4402,chr3,1382.881294
m4403,chr3,1383.388912
m4404,chr3,1383.896532
m4405,chr3,1384.40415
m4406,chr3,1384.40415
m4407,chr3,1384.404151
m4408,chr3,1384.404151
m4409,chr3,1384.404151
m4410,chr3,1384.404151
m4411,chr3,1384.404151
m4412,chr3,1388.928818
m4413,chr3,1389.725889
m4414,chr3,1390.746334
m4415,chr3,1390.746334
m4416,chr3,1392.284917
m4417,chr3,1392.284917
m4418,chr3,1392.792536
m4419,chr3,1392.792536
m4420,chr3,1392.792536
m4421,chr3,1392.792536
m4422,chr3,1392.792536
m4423,chr3,1392.792536
m4424,chr3,1392.792536
m4425,chr3,1392.792536
m4426,chr3,1392.792536
m4427,chr3,1392.792536
m4428,chr3,1392.792537
m4429,chr3,1392.792537
m4430,chr3,1392.792537
m4431,chr3,1392.792537
m4432,chr3,1392.792537
m4433,chr3,1393.300155
m4434,chr3,1393.300156
m4435,chr3,1393.300156
m4436,chr3,1393.300156
m4437,chr3,1393.300156
m4438,chr3,1396.426174
m4439,chr3,1396.426174
m4440,chr3,1396.426174
m4441,chr3,1396.426174
m4442,chr3,1396.426174
m4443,chr3,1396.426174
m4444,chr3,1396.426174
m4445,chr3,1402.315934
m4446,chr3,1402.823012
m4447,chr3,1402.823012
m4448,chr3,1402.823013
m4449,chr3,1404.361636
m4450,chr3,1404.361636
m4451,chr3,1404.869032
m4452,chr3,1407.99533
m4453,chr3,1407.99533
m4454,chr3,1409.351929
m4455,chr3,1412.828945
m4456,chr3,1413.848478
m4457,chr3,1421.461039
m4458,chr3,1427.895273
m4459,chr3,1433.769729
m4460,chr3,1433.769729
m4461,chr3,1435.831886
m4462,chr3,1437.843626
m4463,chr3,1442.556685
m4464,chr3,1444.094908
m4465,chr3,1446.047871
m4466,chr3,1448.000787
m4467,chr3,1448.000787
m4468,chr3,1448.000787
m4469,chr3,1448.000787
m4470,chr3,1448.000787
m4471,chr3,1448.000787
m4472,chr3,1448.000788
m4473,chr3,1458.600558
m4474,chr3,1463.875046
m4475,chr3,1463.875046
m4476,chr3,1469.7648
m4477,chr3,1470.268974
m4478,chr3,1500.567142
m4479,chr3,1516.463622
m4480,chr3,1522.286348
m4481,chr3,1527.557884
m4482,chr3,1529.09594
m4483,chr3,1532.146106
m4484,chr3,1534.132361
m4485,chr3,1549.354287
m4486,chr3,1552.468287
m4487,chr3,1554.006551
m4488,chr3,1557.132758
m4489,chr3,1560.097181
m4490,chr3,1562.001228
m4491,chr3,1562.508113
m4492,chr3,1568.92863
m4493,chr3,1570.952612
m4494,chr3,1575.155325
m4495,chr3,1588.365625
m4496,chr3,1588.871923
m4497,chr3,1589.892266
m4498,chr3,1592.437601
m4499,chr3,1596.590747
m4500,chr3,1607.22119
m4501,chr3,1611.955612
m4502,chr3,1623.821688
m4503,chr3,1636.977583
m4504,chr3,1645.165884
m4505,chr3,1646.185603
m4506,chr3,1647.205664
m4507,chr3,1651.97202
m4508,chr3,1652.868505
m4509,chr3,1656.405056
m4510,chr3,1656.405056
m4511,chr3,1656.405056
m4512,chr3,1657.425475
m4513,chr3,1657.425475
m4514,chr3,1659.487761
m4515,chr3,1659.995172
m4516,chr3,1661.015722
m4517,chr3,1661.523185
m4518,chr3,1663.061876
m4519,chr3,1663.061876
m4520,chr3,1665.653129
m4521,chr3,1665.653129
m4522,chr3,1665.653129
m4523,chr3,1669.866146
m4524,chr3,1669.866147
m4525,chr3,1670.373765
m4526,chr3,1670.373765
m4527,chr3,1670.373765
m4528,chr3,1670.881319
m4529,chr3,1670.881319
m4530,chr3,1672.419835
m4531,chr3,1672.419835
m4532,chr3,1672.419835
m4533,chr3,1672.419835
m4534,chr3,1672.419835
m4535,chr3,1672.419835
m4536,chr3,1672.419835
m4537,chr3,1672.419836
m4538,chr3,1675.546134
m4539,chr3,1676.053489
m4540,chr3,1676.053489
m4541,chr3,1676.957309
m4542,chr3,1685.635801
m4543,chr3,1686.1426
m4544,chr3,1686.142601
m4545,chr3,1686.142601
m4546,chr3,1686.142601
m4547,chr3,1691.971727
m4548,chr3,1695.040857
m4549,chr3,1696.060609
m4550,chr3,1701.899043
m4551,chr3,1705.516139
m4552,chr3,1710.840522
m4553,chr3,1710.840522
m4554,chr3,1710.840522
m4555,chr3,1710.840522
m4556,chr3,1710.840522
m4557,chr3,1712.379107
m4558,chr3,1713.917693
m4559,chr3,1713.917693
m4560,chr3,1713.917693
m4561,chr3,1713.917693
m4562,chr3,1713.917693
m4563,chr3,1714.228395
m4564,chr3,1719.336047
m4565,chr3,1721.397999
m4566,chr3,1722.418319
m4567,chr3,1722.418319
m4568,chr3,1722.418319
m4569,chr3,1722.418319
m4570,chr3,1722.418319
m4571,chr3,1726.615334
m4572,chr3,1734.745111
m4573,chr3,1737.808712
m4574,chr3,1739.870759
m4575,chr3,1739.870759
m4576,chr3,1739.870759
m4577,chr3,1739.870759
m4578,chr3,1741.93303
m4579,chr3,1742.827558
m4580,chr3,1746.28391
m4581,chr3,1747.657577
m4582,chr3,1750.538685
m4583,chr3,1751.412698
m4584,chr3,1751.412698
m4585,chr3,1751.412698
m4586,chr3,1751.920059
m4587,chr3,1756.115294
m4588,chr3,1763.135072
m4589,chr3,1763.135072
m4590,chr3,1765.726051
m4591,chr3,1771.001665
m4592,chr3,1772.980083
m4593,chr3,1779.35456
m4594,chr3,1782.977393
m4595,chr3,1782.977393
m4596,chr3,1782.977393
m4597,chr3,1782.977393
m4598,chr3,1782.977394
m4599,chr3,1783.485012
m4600,chr3,1783.485012
m4601,chr3,1785.023585
m4602,chr3,1785.023585
m4603,chr3,1788.370125
m4604,chr3,1788.37013
m4605,chr3,1788.37013
m4606,chr3,1788.577265
m4607,chr3,1788.577265
m4608,chr3,1788.577265
m4609,chr3,1790.115848
m4610,chr3,1790.115848
m4611,chr3,1790.115848
m4612,chr3,1790.115848
m4613,chr3,1790.115848
m4614,chr3,1790.115848
m4615,chr3,1790.115848
m4616,chr3,1790.623467
m4617,chr3,1790.623467
m4618,chr3,1790.623467
m4619,chr3,1792.570506
m4620,chr3,1794.402654
m4621,chr3,1796.349795
m4622,chr3,1797.370178
m4623,chr3,1797.877721
m4624,chr3,1797.877721
m4625,chr3,1801.974895
m4626,chr3,1802.886377
m4627,chr3,1802.886377
m4628,chr3,1804.424938
m4629,chr3,1804.424938
m4630,chr3,1805.963606
m4631,chr3,1806.471121
m4632,chr3,1806.471122
m4633,chr3,1814.021545
m4634,chr3,1816.018017
m4635,chr3,1816.97535
m4636,chr3,1824.527615
m4637,chr3,1824.527615
m4638,chr3,1825.548008
m4639,chr3,1827.086648
m4640,chr3,1828.625129
m4641,chr3,1831.216748
m4642,chr3,1831.423766
m4643,chr3,1834.770665
m4644,chr3,1835.585945
m4645,chr3,1837.438969
m4646,chr3,1837.438969
m4647,chr3,1838.459413
m4648,chr3,1838.459413
m4649,chr3,1838.459413
m4650,chr3,1838.967032
m4651,chr3,1838.967032
m4652,chr3,1838.967032
m4653,chr3,1838.967032
m4654,chr3,1838.967032
m4655,chr3,1838.967032
m4656,chr3,1838.967032
m4657,chr3,1838.967032
m4658,chr3,1839.844905
m4659,chr3,1842.822417
m4660,chr3,1842.822417
m4661,chr3,1843.842748
m4662,chr3,1845.816373
m4663,chr3,1848.317915
m4664,chr3,1853.069456
m4665,chr3,1861.270847
m4666,chr3,1862.808812
m4667,chr3,1863.829205
m4668,chr3,1863.829205
m4669,chr3,1863.829205
m4670,chr3,1864.588299
m4671,chr3,1865.862868
m4672,chr3,1865.862868
m4673,chr3,1866.883312
m4674,chr3,1866.883312
m4675,chr3,1867.903756
m4676,chr3,1867.903756
m4677,chr3,1867.903756
m4678,chr3,1868.9242
m4679,chr3,1868.9242
m4680,chr3,1868.9242
m4681,chr3,1870.986022
m4682,chr3,1876.286447
m4683,chr3,1880.476087
m4684,chr3,1880.983298
m4685,chr3,1880.983298
m4686,chr3,1883.573881
m4687,chr3,1892.37409
m4688,chr3,1906.913446
m4689,chr3,1907.932533
m4690,chr3,1908.440049
m4691,chr3,1909.460496
m4692,chr3,1909.460496
m4693,chr3,1909.460496
m4694,chr3,1910.480915
m4695,chr3,1910.480915
m4696,chr3,1912.543038
m4697,chr3,1912.543038
m4698,chr3,1912.543038
m4699,chr3,1914.081776
m4700,chr3,1914.12003
m4701,chr3,1916.262191
m4702,chr3,1916.300549
m4703,chr3,1916.300549
m4704,chr3,1916.300549
m4705,chr3,1916.300549
m4706,chr3,1916.808168
m4707,chr3,1916.808168
m4708,chr3,1916.808168
m4709,chr3,1916.808168
m4710,chr3,1916.808168
m4711,chr3,1918.231596
m4712,chr3,1920.705372
m4713,chr3,1920.705372
m4714,chr3,1920.705372
m4715,chr3,1921.725815
m4716,chr3,1921.725816
m4717,chr3,1922.233434
m4718,chr3,1922.233434
m4719,chr3,1922.740569
m4720,chr3,1928.065598
m4721,chr3,1930.595801
m4722,chr3,1933.660722
m4723,chr3,1934.324445
m4724,chr3,1934.988409
m4725,chr3,1934.988409
m4726,chr3,1939.201228
m4727,chr3,1945.481596
m4728,chr3,1945.828639
m4729,chr3,1950.02421
m4730,chr3,1965.224869
m4731,chr3,1975.86762
m4732,chr3,1975.86762
m4733,chr3,1975.86762
m4734,chr3,1995.360838
m4735,chr3,1997.930067
m4736,chr3,1997.930067
m4737,chr3,1997.930067
m4738,chr3,1997.930067
m4739,chr3,1997.930067
m4740,chr3,1998.437686
m4741,chr3,1998.437686
m4742,chr3,1998.437686
m4743,chr3,1998.437686
m4744,chr3,1999.45813
m4745,chr3,1999.45813
m4746,chr3,1999.965749
m4747,chr3,1999.965749
m4748,chr3,1999.965749
m4749,chr3,2001.504118
m4750,chr3,2005.170915
m4751,chr3,2005.170916
m4752,chr3,2036.41231
m4753,chr3,2036.41231
m4754,chr3,2038.934542
m4755,chr3,2041.593026
m4756,chr3,2041.722494
m4757,chr3,2042.635611
m4758,chr3,2046.119239
m4759,chr3,2047.590437
m4760,chr3,2048.61086
m4761,chr3,2049.117027
m4762,chr3,2063.658945
m4763,chr3,2078.200746
m4764,chr3,2079.738018
m4765,chr3,2081.276611
m4766,chr3,2082.765427
m4767,chr3,2089.172318
m4768,chr3,2091.091285
m4769,chr3,2092.488566
m4770,chr3,2092.488567
m4771,chr3,2092.488567
m4772,chr3,2092.488567
m4773,chr3,2092.488567
m4774,chr3,2092.488567
m4775,chr3,2092.488567
m4776,chr3,2092.488567
m4777,chr3,2092.996186
m4778,chr3,2092.996186
m4779,chr3,2092.996186
m4780,chr3,2092.996186
m4781,chr3,2092.996186
m4782,chr3,2093.503805
m4783,chr3,2093.503805
m4784,chr3,2093.503805
m4785,chr3,2093.503805
m4786,chr3,2093.503805
m4787,chr3,2093.503805
m4788,chr3,2093.503805
m4789,chr3,2101.704165
m4790,chr3,2116.923477
m4791,chr3,2117.429629
m4792,chr3,2117.429629
m4793,chr3,2118.968212
m4794,chr3,2118.968212
m4795,chr3,2118.968212
m4796,chr3,2118.968212
m4797,chr3,2119.475831
m4798,chr3,2119.98345
m4799,chr3,2119.98345
m4800,chr3,2119.98345
m4801,chr3,2120.491069
m4802,chr3,2120.491069
m4803,chr3,2120.491069
m4804,chr3,2120.491069
m4805,chr3,2120.491069
m4806,chr3,2120.491069
m4807,chr3,2120.491069
m4808,chr3,2120.491069
m4809,chr3,2120.99849
m4810,chr3,2120.99849
m4811,chr3,2121.50591
m4812,chr3,2121.50591
m4813,chr3,2122.013529
m4814,chr3,2122.520992
m4815,chr3,2124.583303
m4816,chr3,2124.583303
m4817,chr3,2124.583303
m4818,chr3,2126.121886
m4819,chr3,2126.121886
m4820,chr3,2126.121886
m4821,chr3,2126.121886
m4822,chr3,2126.121886
m4823,chr3,2126.121887
m4824,chr3,2126.121887
m4825,chr3,2128.184108
m4826,chr3,2129.204244
m4827,chr3,2131.266628
m4828,chr3,2131.773783
m4829,chr3,2134.365251
m4830,chr3,2134.365252
m4831,chr3,2141.404454
m4832,chr3,2143.466156
m4833,chr3,2145.004684
m4834,chr3,2145.004684
m4835,chr3,2145.512275
m4836,chr3,2145.512275
m4837,chr3,2149.179044
m4838,chr3,2150.717437
m4839,chr3,2152.041418
m4840,chr3,2154.945979
m4841,chr3,2154.945979
m4842,chr3,2156.943781
m4843,chr3,2160.544134
m4844,chr3,2160.544135
m4845,chr3,2161.051702
m4846,chr3,2162.071987
m4847,chr3,2165.198538
m4848,chr3,2165.405467
m4849,chr3,2168.752059
m4850,chr3,2168.752059
m4851,chr3,2168.752059
m4852,chr3,2171.83595
m4853,chr3,2179.858787
m4854,chr3,2180.239008
m4855,chr3,2199.754349
m4856,chr3,2221.549098
m4857,chr3,2228.579606
m4858,chr3,2229.086519
m4859,chr3,2230.106575
m4860,chr3,2235.431606
m4861,chr3,2237.493425
m4862,chr3,2237.493426
m4863,chr3,2237.493426
m4864,chr3,2237.493426
m4865,chr3,2238.000515
m4866,chr3,2243.779463
m4867,chr3,2246.267046
m4868,chr3,2246.77431
m4869,chr3,2248.836601
m4870,chr3,2250.898309
m4871,chr3,2257.359404
m4872,chr3,2257.359404
m4873,chr3,2257.359405
m4874,chr3,2257.359405
m4875,chr3,2257.867023
m4876,chr3,2257.867023
m4877,chr3,2257.867023
m4878,chr3,2257.867024
m4879,chr3,2257.867024
m4880,chr3,2257.867024
m4881,chr3,2257.867024
m4882,chr3,2257.867024
m4883,chr3,2257.867024
m4884,chr3,2258.374643
m4885,chr3,2258.374643
m4886,chr3,2260.965896
m4887,chr3,2260.965896
m4888,chr3,2260.965896
m4889,chr3,2260.965896
m4890,chr3,2260.965897
m4891,chr3,2261.98634
m4892,chr3,2261.98634
m4893,chr3,2261.98634
m4894,chr3,2261.98634
m4895,chr3,2261.986341
m4896,chr3,2261.986341
m4897,chr3,2261.986341
m4898,chr3,2261.986341
m4899,chr3,2261.986341
m4900,chr3,2261.986341
m4901,chr3,2261.986341
m4902,chr3,2262.49396
m4903,chr3,2262.49396
m4904,chr3,2262.49396
m4905,chr3,2263.446527
m4906,chr3,2270.409258
m4907,chr3,2270.409258
m4908,chr3,2270.409258
m4909,chr3,2270.409258
m4910,chr3,2270.916877
m4911,chr3,2270.916877
m4912,chr3,2270.916877
m4913,chr3,2270.916877
m4914,chr3,2270.916877
m4915,chr3,2271.424496
m4916,chr3,2271.424496
m4917,chr3,2271.932114
m4918,chr3,2271.932114
m4919,chr3,2271.932115
m4920,chr3,2272.439733
m4921,chr3,2272.439733
m4922,chr3,2272.439733
m4923,chr3,2272.439733
m4924,chr3,2272.439734
m4925,chr3,2272.439734
m4926,chr3,2272.439734
m4927,chr3,2272.439734
m4928,chr3,2272.439734
m4929,chr3,2272.439734
m4930,chr3,2272.947301
m4931,chr3,2273.967798
m4932,chr3,2273.967798
m4933,chr3,2273.967798
m4934,chr3,2273.967798
m4935,chr3,2273.967798
m4936,chr3,2274.475417
m4937,chr3,2274.475417
m4938,chr3,2274.983035
m4939,chr3,2274.983035
m4940,chr3,2274.983036
m4941,chr3,2274.983036
m4942,chr3,2274.983036
m4943,chr3,2275.490654
m4944,chr3,2275.490654
m4945,chr3,2275.490655
m4946,chr3,2275.490655
m4947,chr3,2275.490655
m4948,chr3,2275.998273
m4949,chr3,2275.998273
m4950,chr3,2277.536911
m4951,chr3,2278.557304
m4952,chr3,2278.557304
m4953,chr3,2278.557304
m4954,chr3,2278.557304
m4955,chr3,2278.557304
m4956,chr3,2278.557304
m4957,chr3,2279.064923
m4958,chr3,2279.064923
m4959,chr3,2279.064923
m4960,chr3,2279.064923
m4961,chr3,2279.064923
m4962,chr3,2279.064923
m4963,chr3,2279.064923
m4964,chr3,2279.064923
m4965,chr3,2284.327384
m4966,chr3,2287.014831
m4967,chr3,2287.6314
m4968,chr3,2300.147963
m4969,chr3,2300.147964
m4970,chr3,2304.860655
m4971,chr3,2306.872113
m4972,chr3,2311.605132
m4973,chr3,2318.59469
m4974,chr3,2323.903948
m4975,chr3,2323.903948
m4976,chr3,2325.442586
m4977,chr3,2325.949945
m4978,chr3,2328.012386
m4979,chr3,2328.519651
m4980,chr3,2328.519651
m4981,chr3,2329.026862
m4982,chr3,2331.618336
m4983,chr3,2331.618336
m4984,chr3,2333.156919
m4985,chr3,2333.156919
m4986,chr3,2333.15692
m4987,chr3,2333.664487
m4988,chr3,2334.684983
m4989,chr3,2334.684983
m4990,chr3,2334.684983
m4991,chr3,2334.684984
m4992,chr3,2334.684984
m4993,chr3,2334.684984
m4994,chr3,2334.684984
m4995,chr3,2334.684984
m4996,chr3,2334.684984
m4997,chr3,2334.684984
m4998,chr3,2334.684984
m4999,chr3,2334.684984
