#Aspergillus physical map based on V108-20 parent,,
#nrow 14113,,
#ncol 3,,
marker,chr,pos
m3219,chr3,516833
m3220,chr3,519522
m3221,chr3,529621
m3222,chr3,529840
m3223,chr3,531730
m3224,chr3,532233
m3225,chr3,534973
m3226,chr3,535293
m3227,chr3,536472
m3228,chr3,536829
m3229,chr3,537707
m3230,chr3,538299
m3231,chr3,539033
m3232,chr3,544265
m3233,chr3,548350
m3234,chr3,552675
m3235,chr3,555252
m3236,chr3,555352
m3237,chr3,555565
m3238,chr3,555661
m3239,chr3,555983
m3240,chr3,556035
m3241,chr3,556091
m3242,chr3,556112
m3243,chr3,556206
m3244,chr3,556485
m3245,chr3,556534
m3246,chr3,556552
m3247,chr3,556700
m3248,chr3,556805
m3249,chr3,556911
m3250,chr3,557023
m3251,chr3,557579
m3252,chr3,557595
m3253,chr3,557642
m3254,chr3,557823
m3255,chr3,557837
m3256,chr3,565680
m3257,chr3,573079
m3258,chr3,574231
m3259,chr3,581061
m3260,chr3,583808
m3261,chr3,584026
m3262,chr3,584060
m3263,chr3,584065
m3264,chr3,587279
m3265,chr3,587496
m3266,chr3,592536
m3267,chr3,596747
m3268,chr3,600345
m3269,chr3,602017
m3270,chr3,602497
m3271,chr3,602576
m3272,chr3,602720
m3273,chr3,603109
m3274,chr3,603351
m3275,chr3,603397
m3276,chr3,603471
m3277,chr3,603810
m3278,chr3,603837
m3279,chr3,604408
m3280,chr3,604561
m3281,chr3,604642
m3282,chr3,604787
m3283,chr3,605116
m3284,chr3,605370
m3285,chr3,605597
m3286,chr3,605683
m3287,chr3,607033
m3288,chr3,608358
m3289,chr3,609103
m3290,chr3,609632
m3291,chr3,610154
m3292,chr3,610355
m3293,chr3,610404
m3294,chr3,610923
m3295,chr3,610971
m3296,chr3,611127
m3297,chr3,611233
m3298,chr3,611293
m3299,chr3,611381
m3300,chr3,611495
m3301,chr3,611567
m3302,chr3,611656
m3303,chr3,611711
m3304,chr3,611721
m3305,chr3,611782
m3306,chr3,611817
m3307,chr3,611850
m3308,chr3,611982
m3309,chr3,612037
m3310,chr3,612158
m3311,chr3,612391
m3312,chr3,612421
m3313,chr3,612686
m3314,chr3,612906
m3315,chr3,612968
m3316,chr3,613199
m3317,chr3,613432
m3318,chr3,613727
m3319,chr3,613770
m3320,chr3,613780
m3321,chr3,613810
m3322,chr3,613999
m3323,chr3,616506
m3324,chr3,636593
m3325,chr3,643458
m3326,chr3,643475
m3327,chr3,647048
m3328,chr3,647233
m3329,chr3,647367
m3330,chr3,651422
m3331,chr3,651541
m3332,chr3,651668
m3333,chr3,651813
m3334,chr3,651896
m3335,chr3,652011
m3336,chr3,652024
m3337,chr3,652055
m3338,chr3,652107
m3339,chr3,652113
m3340,chr3,655560
m3341,chr3,655742
m3342,chr3,657293
m3343,chr3,657996
m3344,chr3,662356
m3345,chr3,669943
m3346,chr3,670458
m3347,chr3,670666
m3348,chr3,670691
m3349,chr3,670900
m3350,chr3,671168
m3351,chr3,671187
m3352,chr3,671195
m3353,chr3,671316
m3354,chr3,671403
m3355,chr3,671409
m3356,chr3,671418
m3357,chr3,671453
m3358,chr3,671460
m3359,chr3,671465
m3360,chr3,671495
m3361,chr3,671647
m3362,chr3,677015
m3363,chr3,677145
m3364,chr3,677545
m3365,chr3,677699
m3366,chr3,677790
m3367,chr3,677809
m3368,chr3,678206
m3369,chr3,678218
m3370,chr3,678233
m3371,chr3,678258
m3372,chr3,679660
m3373,chr3,682397
m3374,chr3,683199
m3375,chr3,683943
m3376,chr3,684132
m3377,chr3,684456
m3378,chr3,684506
m3379,chr3,684534
m3380,chr3,684573
m3381,chr3,684905
m3382,chr3,684984
m3383,chr3,684991
m3384,chr3,685004
m3385,chr3,685041
m3386,chr3,685264
m3387,chr3,685905
m3388,chr3,690477
m3389,chr3,691872
m3390,chr3,694549
m3391,chr3,695212
m3392,chr3,698556
m3393,chr3,699303
m3394,chr3,704405
m3395,chr3,704574
m3396,chr3,704642
m3397,chr3,704681
m3398,chr3,704811
m3399,chr3,705211
m3400,chr3,706261
m3401,chr3,706640
m3402,chr3,706651
m3403,chr3,706757
m3404,chr3,707271
m3405,chr3,707520
m3406,chr3,707530
m3407,chr3,707642
m3408,chr3,707659
m3409,chr3,707726
m3410,chr3,707910
m3411,chr3,707954
m3412,chr3,708093
m3413,chr3,708100
m3414,chr3,708312
m3415,chr3,708344
m3416,chr3,708477
m3417,chr3,708482
m3418,chr3,708872
m3419,chr3,709349
m3420,chr3,709573
m3421,chr3,709757
m3422,chr3,710014
m3423,chr3,710084
m3424,chr3,710197
m3425,chr3,710318
m3426,chr3,710491
m3427,chr3,710632
m3428,chr3,710791
m3429,chr3,711011
m3430,chr3,711103
m3431,chr3,711223
m3432,chr3,711229
m3433,chr3,711245
m3434,chr3,711268
m3435,chr3,711382
m3436,chr3,711652
m3437,chr3,711658
m3438,chr3,711748
m3439,chr3,711843
m3440,chr3,711856
m3441,chr3,711992
m3442,chr3,712146
m3443,chr3,712346
m3444,chr3,712359
m3445,chr3,712438
m3446,chr3,712855
m3447,chr3,713429
m3448,chr3,713483
m3449,chr3,714274
m3450,chr3,715718
m3451,chr3,716556
m3452,chr3,718588
m3453,chr3,718712
m3454,chr3,718804
m3455,chr3,719018
m3456,chr3,720583
m3457,chr3,720851
m3458,chr3,720966
m3459,chr3,721255
m3460,chr3,721315
m3461,chr3,721465
m3462,chr3,721845
m3463,chr3,721932
m3464,chr3,721950
m3465,chr3,722021
m3466,chr3,722147
m3467,chr3,722182
m3468,chr3,722195
m3469,chr3,722221
m3470,chr3,722254
m3471,chr3,722325
m3472,chr3,722409
m3473,chr3,722730
m3474,chr3,723092
m3475,chr3,723219
m3476,chr3,723238
m3477,chr3,723337
m3478,chr3,723652
m3479,chr3,723687
m3480,chr3,723840
m3481,chr3,723905
m3482,chr3,724212
m3483,chr3,724576
m3484,chr3,724663
m3485,chr3,724754
m3486,chr3,724798
m3487,chr3,725066
m3488,chr3,725199
m3489,chr3,725313
m3490,chr3,725890
m3491,chr3,725957
m3492,chr3,725980
m3493,chr3,726224
m3494,chr3,726345
m3495,chr3,726383
m3496,chr3,726911
m3497,chr3,726918
m3498,chr3,727051
m3499,chr3,727238
m3500,chr3,727885
m3501,chr3,727927
m3502,chr3,728032
m3503,chr3,728080
m3504,chr3,728089
m3505,chr3,728635
m3506,chr3,728836
m3507,chr3,728856
m3508,chr3,728880
m3509,chr3,728894
m3510,chr3,728999
m3511,chr3,729377
m3512,chr3,729431
m3513,chr3,729616
m3514,chr3,729645
m3515,chr3,729816
m3516,chr3,730173
m3517,chr3,730302
m3518,chr3,730378
m3519,chr3,730525
m3520,chr3,731022
m3521,chr3,731028
m3522,chr3,731041
m3523,chr3,731110
m3524,chr3,731286
m3525,chr3,731601
m3526,chr3,731889
m3527,chr3,731931
m3528,chr3,731999
m3529,chr3,732081
m3530,chr3,732111
m3531,chr3,732138
m3532,chr3,732195
m3533,chr3,732243
m3534,chr3,732261
m3535,chr3,732298
m3536,chr3,732370
m3537,chr3,732734
m3538,chr3,732984
m3539,chr3,733632
m3540,chr3,734367
m3541,chr3,734512
m3542,chr3,739390
m3543,chr3,739519
m3544,chr3,739543
m3545,chr3,739567
m3546,chr3,739773
m3547,chr3,741899
m3548,chr3,741904
m3549,chr3,741912
m3550,chr3,741957
m3551,chr3,742051
m3552,chr3,742137
m3553,chr3,742186
m3554,chr3,742413
m3555,chr3,742701
m3556,chr3,742995
m3557,chr3,743047
m3558,chr3,743061
m3559,chr3,743379
m3560,chr3,744036
m3561,chr3,744223
m3562,chr3,744341
m3563,chr3,744369
m3564,chr3,744532
m3565,chr3,744628
m3566,chr3,744647
m3567,chr3,745309
m3568,chr3,745359
m3569,chr3,745468
m3570,chr3,745971
m3571,chr3,746482
m3572,chr3,746610
m3573,chr3,747258
m3574,chr3,747696
m3575,chr3,747784
m3576,chr3,748239
m3577,chr3,748343
m3578,chr3,748472
m3579,chr3,748728
m3580,chr3,748805
m3581,chr3,748889
m3582,chr3,749044
m3583,chr3,749231
m3584,chr3,749256
m3585,chr3,749387
m3586,chr3,749396
m3587,chr3,749531
m3588,chr3,750100
m3589,chr3,750133
m3590,chr3,750274
m3591,chr3,801857
m3592,chr3,816929
m3593,chr3,821474
m3594,chr3,838133
m3595,chr3,838222
m3596,chr3,839328
m3597,chr3,843636
m3598,chr3,856512
m3599,chr3,857465
m3600,chr3,857550
m3601,chr3,857588
m3602,chr3,857757
m3603,chr3,858028
m3604,chr3,858037
m3605,chr3,858182
m3606,chr3,858321
m3607,chr3,858512
m3608,chr3,858914
m3609,chr3,860054
m3610,chr3,860146
m3611,chr3,861741
m3612,chr3,863003
m3613,chr3,863978
m3614,chr3,864105
m3615,chr3,864130
m3616,chr3,864280
m3617,chr3,864302
m3618,chr3,864461
m3619,chr3,864486
m3620,chr3,864594
m3621,chr3,864672
m3622,chr3,865246
m3623,chr3,866377
m3624,chr3,866444
m3625,chr3,866614
m3626,chr3,867005
m3627,chr3,867054
m3628,chr3,867297
m3629,chr3,867428
m3630,chr3,867458
m3631,chr3,867650
m3632,chr3,867893
m3633,chr3,867932
m3634,chr3,867981
m3635,chr3,868166
m3636,chr3,868287
m3637,chr3,872602
m3638,chr3,873581
m3639,chr3,873641
m3640,chr3,873763
m3641,chr3,873899
m3642,chr3,874044
m3643,chr3,874139
m3644,chr3,874152
m3645,chr3,874199
m3646,chr3,874349
m3647,chr3,874374
m3648,chr3,874850
m3649,chr3,876101
m3650,chr3,876167
m3651,chr3,876500
m3652,chr3,878387
m3653,chr3,878856
m3654,chr3,879252
m3655,chr3,879275
m3656,chr3,879861
m3657,chr3,880321
m3658,chr3,880512
m3659,chr3,888484
m3660,chr3,891872
m3661,chr3,898689
m3662,chr3,898704
m3663,chr3,898892
m3664,chr3,899109
m3665,chr3,899382
m3666,chr3,899390
m3667,chr3,899406
m3668,chr3,899458
m3669,chr3,899808
m3670,chr3,900811
m3671,chr3,903010
m3672,chr3,903624
m3673,chr3,903642
m3674,chr3,903652
m3675,chr3,904890
m3676,chr3,905152
m3677,chr3,905434
m3678,chr3,910809
m3679,chr3,910940
m3680,chr3,911776
m3681,chr3,912900
m3682,chr3,915596
m3683,chr3,918274
m3684,chr3,918290
m3685,chr3,937061
m3686,chr3,937919
m3687,chr3,940774
m3688,chr3,942483
m3689,chr3,942499
m3690,chr3,943028
m3691,chr3,943196
m3692,chr3,943322
m3693,chr3,943724
m3694,chr3,946365
m3695,chr3,946580
m3696,chr3,946736
m3697,chr3,947397
m3698,chr3,947607
m3699,chr3,948208
m3700,chr3,950525
m3701,chr3,954008
m3702,chr3,955171
m3703,chr3,955912
m3704,chr3,956930
m3705,chr3,957726
m3706,chr3,959984
m3707,chr3,960101
m3708,chr3,960411
m3709,chr3,962627
m3710,chr3,970586
m3711,chr3,972372
m3712,chr3,975784
m3713,chr3,976928
m3714,chr3,983785
m3715,chr3,984185
m3716,chr3,1008342
m3717,chr3,1008439
m3718,chr3,1011108
m3719,chr3,1013195
m3720,chr3,1014656
m3721,chr3,1015464
m3722,chr3,1018017
m3723,chr3,1019050
m3724,chr3,1019844
m3725,chr3,1020259
m3726,chr3,1020497
m3727,chr3,1021165
m3728,chr3,1021683
m3729,chr3,1021815
m3730,chr3,1021851
m3731,chr3,1021967
m3732,chr3,1022171
m3733,chr3,1022717
m3734,chr3,1023206
m3735,chr3,1024215
m3736,chr3,1025056
m3737,chr3,1025125
m3738,chr3,1025780
m3739,chr3,1027670
m3740,chr3,1032379
m3741,chr3,1037570
m3742,chr3,1043035
m3743,chr3,1063695
m3744,chr3,1102964
m3745,chr3,1107602
m3746,chr3,1137433
m3747,chr3,1150558
m3748,chr3,1151307
m3749,chr3,1163904
m3750,chr3,1168048
m3751,chr3,1169841
m3752,chr3,1175067
m3753,chr3,1178119
m3754,chr3,1183813
m3755,chr3,1186148
m3756,chr3,1196748
m3757,chr3,1199958
m3758,chr3,1202103
m3759,chr3,1220770
m3760,chr3,1224420
m3761,chr3,1233087
m3762,chr3,1256902
m3763,chr3,1259892
m3764,chr3,1261633
m3765,chr3,1263828
m3766,chr3,1264592
m3767,chr3,1264630
m3768,chr3,1265498
m3769,chr3,1266246
m3770,chr3,1267546
m3771,chr3,1269296
m3772,chr3,1269569
m3773,chr3,1270232
m3774,chr3,1270353
m3775,chr3,1271634
m3776,chr3,1272151
m3777,chr3,1272358
m3778,chr3,1272616
m3779,chr3,1272851
m3780,chr3,1272952
m3781,chr3,1274569
m3782,chr3,1279578
m3783,chr3,1280052
m3784,chr3,1280060
m3785,chr3,1288858
m3786,chr3,1289505
m3787,chr3,1293263
m3788,chr3,1295137
m3789,chr3,1298543
m3790,chr3,1298932
m3791,chr3,1299828
m3792,chr3,1299992
m3793,chr3,1300190
m3794,chr3,1302671
m3795,chr3,1303647
m3796,chr3,1303998
m3797,chr3,1307065
m3798,chr3,1307780
m3799,chr3,1307887
m3800,chr3,1308394
m3801,chr3,1309435
m3802,chr3,1309503
m3803,chr3,1309706
m3804,chr3,1311708
m3805,chr3,1312941
m3806,chr3,1316430
m3807,chr3,1317104
m3808,chr3,1320973
m3809,chr3,1326311
m3810,chr3,1329027
m3811,chr3,1329196
m3812,chr3,1331365
m3813,chr3,1331540
m3814,chr3,1332195
m3815,chr3,1332961
m3816,chr3,1334539
m3817,chr3,1341628
m3818,chr3,1356426
m3819,chr3,1356939
m3820,chr3,1360975
m3821,chr3,1365367
m3822,chr3,1373104
m3823,chr3,1373260
m3824,chr3,1379282
m3825,chr3,1385071
m3826,chr3,1394134
m3827,chr3,1403238
m3828,chr3,1407803
m3829,chr3,1410027
m3830,chr3,1410960
m3831,chr3,1413842
m3832,chr3,1417112
m3833,chr3,1418511
m3834,chr3,1421573
m3835,chr3,1427221
m3836,chr3,1427655
m3837,chr3,1427834
m3838,chr3,1427897
m3839,chr3,1427934
m3840,chr3,1427985
m3841,chr3,1428006
m3842,chr3,1428018
m3843,chr3,1428353
m3844,chr3,1430494
m3845,chr3,1430508
m3846,chr3,1430515
m3847,chr3,1430522
m3848,chr3,1430529
m3849,chr3,1430540
m3850,chr3,1430625
m3851,chr3,1430763
m3852,chr3,1430783
m3853,chr3,1430907
m3854,chr3,1430977
m3855,chr3,1431059
m3856,chr3,1432016
m3857,chr3,1433938
m3858,chr3,1444419
m3859,chr3,1446941
m3860,chr3,1448283
m3861,chr3,1455546
m3862,chr3,1459142
m3863,chr3,1461045
m3864,chr3,1462075
m3865,chr3,1496559
m3866,chr3,1503722
m3867,chr3,1523756
m3868,chr3,1535056
m3869,chr3,1550340
m3870,chr3,1566968
m3871,chr3,1611355
m3872,chr3,1656073
m3873,chr3,1671655
m3874,chr3,1675592
m3875,chr3,1677773
m3876,chr3,1701494
m3877,chr3,1712352
m3878,chr3,1716683
m3879,chr3,1736774
m3880,chr3,1737432
m3881,chr3,1740334
m3882,chr3,1740379
m3883,chr3,1740417
m3884,chr3,1740454
m3885,chr3,1740594
m3886,chr3,1740683
m3887,chr3,1740842
m3888,chr3,1741001
m3889,chr3,1741062
m3890,chr3,1741273
m3891,chr3,1741541
m3892,chr3,1741731
m3893,chr3,1741737
m3894,chr3,1742165
m3895,chr3,1742227
m3896,chr3,1742280
m3897,chr3,1742478
m3898,chr3,1743248
m3899,chr3,1743465
m3900,chr3,1743833
m3901,chr3,1743991
m3902,chr3,1744126
m3903,chr3,1744359
m3904,chr3,1744495
m3905,chr3,1744568
m3906,chr3,1744654
m3907,chr3,1744813
m3908,chr3,1744825
m3909,chr3,1745349
m3910,chr3,1746047
m3911,chr3,1746360
m3912,chr3,1746721
m3913,chr3,1746750
m3914,chr3,1747296
m3915,chr3,1747482
m3916,chr3,1747724
m3917,chr3,1748031
m3918,chr3,1748463
m3919,chr3,1748673
m3920,chr3,1749215
m3921,chr3,1749283
m3922,chr3,1749389
m3923,chr3,1750051
m3924,chr3,1751667
m3925,chr3,1751867
m3926,chr3,1751902
m3927,chr3,1752647
m3928,chr3,1752673
m3929,chr3,1754061
m3930,chr3,1754213
m3931,chr3,1756650
m3932,chr3,1772248
m3933,chr3,1778353
m3934,chr3,1785701
m3935,chr3,1803436
m3936,chr3,1803600
m3937,chr3,1804496
m3938,chr3,1804688
m3939,chr3,1805139
m3940,chr3,1805997
m3941,chr3,1806047
m3942,chr3,1806129
m3943,chr3,1806580
m3944,chr3,1806831
m3945,chr3,1808178
m3946,chr3,1810034
m3947,chr3,1810101
m3948,chr3,1810714
m3949,chr3,1811101
m3950,chr3,1811319
m3951,chr3,1812123
m3952,chr3,1812495
m3953,chr3,1812991
m3954,chr3,1813018
m3955,chr3,1813928
m3956,chr3,1814080
m3957,chr3,1822295
m3958,chr3,1836255
m3959,chr3,1857342
m3960,chr3,1858064
m3961,chr3,1858303
m3962,chr3,1858367
m3963,chr3,1860356
m3964,chr3,1860695
m3965,chr3,1861544
m3966,chr3,1861779
m3967,chr3,1862356
m3968,chr3,1863050
m3969,chr3,1865258
m3970,chr3,1865281
m3971,chr3,1865369
m3972,chr3,1867068
m3973,chr3,1867175
m3974,chr3,1867583
m3975,chr3,1867922
m3976,chr3,1868355
m3977,chr3,1868832
m3978,chr3,1868885
m3979,chr3,1869330
m3980,chr3,1869449
m3981,chr3,1870485
m3982,chr3,1870617
m3983,chr3,1870629
m3984,chr3,1870760
m3985,chr3,1870952
m3986,chr3,1871276
m3987,chr3,1872432
m3988,chr3,1872625
m3989,chr3,1872684
m3990,chr3,1872793
m3991,chr3,1872851
m3992,chr3,1873360
m3993,chr3,1874149
m3994,chr3,1874362
m3995,chr3,1874456
m3996,chr3,1874476
m3997,chr3,1874585
m3998,chr3,1874600
m3999,chr3,1874861
m4000,chr3,1875053
m4001,chr3,1875059
m4002,chr3,1875223
m4003,chr3,1875384
m4004,chr3,1875609
m4005,chr3,1876220
m4006,chr3,1876912
m4007,chr3,1877875
m4008,chr3,1878717
m4009,chr3,1879915
m4010,chr3,1879966
m4011,chr3,1880385
m4012,chr3,1880581
m4013,chr3,1881185
m4014,chr3,1881407
m4015,chr3,1881548
m4016,chr3,1881637
m4017,chr3,1881742
m4018,chr3,1881766
m4019,chr3,1881826
m4020,chr3,1882033
m4021,chr3,1882326
m4022,chr3,1882459
m4023,chr3,1882591
m4024,chr3,1882699
m4025,chr3,1883531
m4026,chr3,1883845
m4027,chr3,1885954
m4028,chr3,1886017
m4029,chr3,1891316
m4030,chr3,1891740
m4031,chr3,1895070
m4032,chr3,1895357
m4033,chr3,1895927
m4034,chr3,1897107
m4035,chr3,1897112
m4036,chr3,1897632
m4037,chr3,1898933
m4038,chr3,1914454
m4039,chr3,1921786
m4040,chr3,1923170
m4041,chr3,1926296
m4042,chr3,1929998
m4043,chr3,1932736
m4044,chr3,1933285
m4045,chr3,1936866
m4046,chr3,1938855
m4047,chr3,1939095
m4048,chr3,1942792
m4049,chr3,1942949
m4050,chr3,1943002
m4051,chr3,1943011
m4052,chr3,1943077
m4053,chr3,1944408
m4054,chr3,1947135
m4055,chr3,1947299
m4056,chr3,1947397
m4057,chr3,1948923
m4058,chr3,1949449
m4059,chr3,1949622
m4060,chr3,1949656
m4061,chr3,1949968
m4062,chr3,1986552
m4063,chr3,2038044
m4064,chr3,2039157
m4065,chr3,2044961
m4066,chr3,2057372
m4067,chr3,2059831
m4068,chr3,2074387
m4069,chr3,2074977
m4070,chr3,2075483
m4071,chr3,2081031
m4072,chr3,2083098
m4073,chr3,2084098
m4074,chr3,2084340
m4075,chr3,2084368
m4076,chr3,2084397
m4077,chr3,2084405
m4078,chr3,2084418
m4079,chr3,2084437
m4080,chr3,2084448
m4081,chr3,2084453
m4082,chr3,2084511
m4083,chr3,2084518
m4084,chr3,2084554
m4085,chr3,2084562
m4086,chr3,2084580
m4087,chr3,2084666
m4088,chr3,2084682
m4089,chr3,2084687
m4090,chr3,2084734
m4091,chr3,2084751
m4092,chr3,2084778
m4093,chr3,2084977
m4094,chr3,2084982
m4095,chr3,2085041
m4096,chr3,2085054
m4097,chr3,2085073
m4098,chr3,2085081
m4099,chr3,2085110
m4100,chr3,2085170
m4101,chr3,2085177
m4102,chr3,2085190
m4103,chr3,2085195
m4104,chr3,2085207
m4105,chr3,2085240
m4106,chr3,2085258
m4107,chr3,2085310
m4108,chr3,2085344
m4109,chr3,2085372
m4110,chr3,2085381
m4111,chr3,2085388
m4112,chr3,2085414
m4113,chr3,2085422
m4114,chr3,2085431
m4115,chr3,2085456
m4116,chr3,2085479
m4117,chr3,2085481
m4118,chr3,2085496
m4119,chr3,2085500
m4120,chr3,2085536
m4121,chr3,2085563
m4122,chr3,2085588
m4123,chr3,2085597
m4124,chr3,2085614
m4125,chr3,2085621
m4126,chr3,2085695
m4127,chr3,2085711
m4128,chr3,2085757
m4129,chr3,2085778
m4130,chr3,2085830
m4131,chr3,2085913
m4132,chr3,2085952
m4133,chr3,2085964
m4134,chr3,2085973
m4135,chr3,2086004
m4136,chr3,2086037
m4137,chr3,2086046
m4138,chr3,2086058
m4139,chr3,2086080
m4140,chr3,2086111
m4141,chr3,2086118
m4142,chr3,2086125
m4143,chr3,2086133
m4144,chr3,2086146
m4145,chr3,2086169
m4146,chr3,2086238
m4147,chr3,2086280
m4148,chr3,2086303
m4149,chr3,2086349
m4150,chr3,2086362
m4151,chr3,2086413
m4152,chr3,2086445
m4153,chr3,2086472
m4154,chr3,2086488
m4155,chr3,2086500
m4156,chr3,2086508
m4157,chr3,2086570
m4158,chr3,2086587
m4159,chr3,2086595
m4160,chr3,2086626
m4161,chr3,2086696
m4162,chr3,2086718
m4163,chr3,2086725
m4164,chr3,2086748
m4165,chr3,2086760
m4166,chr3,2086773
m4167,chr3,2086793
m4168,chr3,2086813
m4169,chr3,2086818
m4170,chr3,2086828
m4171,chr3,2086840
m4172,chr3,2086870
m4173,chr3,2086887
m4174,chr3,2086900
m4175,chr3,2086926
m4176,chr3,2086966
m4177,chr3,2086986
m4178,chr3,2087010
m4179,chr3,2087034
m4180,chr3,2087041
m4181,chr3,2087051
m4182,chr3,2087058
m4183,chr3,2087082
m4184,chr3,2087094
m4185,chr3,2087100
m4186,chr3,2087129
m4187,chr3,2087140
m4188,chr3,2087152
m4189,chr3,2087178
m4190,chr3,2087190
m4191,chr3,2087343
m4192,chr3,2087426
m4193,chr3,2087522
m4194,chr3,2087551
m4195,chr3,2087556
m4196,chr3,2087582
m4197,chr3,2087602
m4198,chr3,2087618
m4199,chr3,2087704
m4200,chr3,2087746
m4201,chr3,2087766
m4202,chr3,2087774
m4203,chr3,2087819
m4204,chr3,2087948
m4205,chr3,2087965
m4206,chr3,2087971
m4207,chr3,2087999
m4208,chr3,2088037
m4209,chr3,2088051
m4210,chr3,2088067
m4211,chr3,2088088
m4212,chr3,2088094
m4213,chr3,2088113
m4214,chr3,2088133
m4215,chr3,2088149
m4216,chr3,2088162
m4217,chr3,2088167
m4218,chr3,2088191
m4219,chr3,2088232
m4220,chr3,2088281
m4221,chr3,2088301
m4222,chr3,2088312
m4223,chr3,2088330
m4224,chr3,2088349
m4225,chr3,2088365
m4226,chr3,2088380
m4227,chr3,2088406
m4228,chr3,2088412
m4229,chr3,2088431
m4230,chr3,2088455
m4231,chr3,2088501
m4232,chr3,2088525
m4233,chr3,2088552
m4234,chr3,2088647
m4235,chr3,2088663
m4236,chr3,2088694
m4237,chr3,2088701
m4238,chr3,2088728
m4239,chr3,2088740
m4240,chr3,2088792
m4241,chr3,2088810
m4242,chr3,2088821
m4243,chr3,2088839
m4244,chr3,2088847
m4245,chr3,2088854
m4246,chr3,2088976
m4247,chr3,2089004
m4248,chr3,2089030
m4249,chr3,2089036
m4250,chr3,2089083
m4251,chr3,2089094
m4252,chr3,2089133
m4253,chr3,2089222
m4254,chr3,2089273
m4255,chr3,2089280
m4256,chr3,2089293
m4257,chr3,2089310
m4258,chr3,2089325
m4259,chr3,2089433
m4260,chr3,2089478
m4261,chr3,2089486
m4262,chr3,2089521
m4263,chr3,2089531
m4264,chr3,2089547
m4265,chr3,2089592
m4266,chr3,2089598
m4267,chr3,2089619
m4268,chr3,2089658
m4269,chr3,2089664
m4270,chr3,2089725
m4271,chr3,2089770
m4272,chr3,2089787
m4273,chr3,2089831
m4274,chr3,2089954
m4275,chr3,2089976
m4276,chr3,2089982
m4277,chr3,2089997
m4278,chr3,2090007
m4279,chr3,2090039
m4280,chr3,2090055
m4281,chr3,2090060
m4282,chr3,2090093
m4283,chr3,2090110
m4284,chr3,2090121
m4285,chr3,2090129
m4286,chr3,2090142
m4287,chr3,2090163
m4288,chr3,2090181
m4289,chr3,2090225
m4290,chr3,2090241
m4291,chr3,2090251
m4292,chr3,2090260
m4293,chr3,2090294
m4294,chr3,2090308
m4295,chr3,2090330
m4296,chr3,2090357
m4297,chr3,2090383
m4298,chr3,2090393
m4299,chr3,2090399
m4300,chr3,2090436
m4301,chr3,2090480
m4302,chr3,2090492
m4303,chr3,2090500
m4304,chr3,2090525
m4305,chr3,2090542
m4306,chr3,2090550
m4307,chr3,2090569
m4308,chr3,2090586
m4309,chr3,2090597
m4310,chr3,2090605
m4311,chr3,2090613
m4312,chr3,2090649
m4313,chr3,2090659
m4314,chr3,2090666
m4315,chr3,2090684
m4316,chr3,2090709
m4317,chr3,2090718
m4318,chr3,2090736
m4319,chr3,2090760
m4320,chr3,2090765
m4321,chr3,2090795
m4322,chr3,2090841
m4323,chr3,2090899
m4324,chr3,2090911
m4325,chr3,2090925
m4326,chr3,2090974
m4327,chr3,2091048
m4328,chr3,2091074
m4329,chr3,2091087
m4330,chr3,2091114
m4331,chr3,2091174
m4332,chr3,2091216
m4333,chr3,2091265
m4334,chr3,2091291
m4335,chr3,2091340
m4336,chr3,2091354
m4337,chr3,2091368
m4338,chr3,2091399
m4339,chr3,2091405
m4340,chr3,2091429
m4341,chr3,2091455
m4342,chr3,2091585
m4343,chr3,2091630
m4344,chr3,2091730
m4345,chr3,2091757
m4346,chr3,2091787
m4347,chr3,2091795
m4348,chr3,2091800
m4349,chr3,2099194
m4350,chr3,2099286
m4351,chr3,2099304
m4352,chr3,2099357
m4353,chr3,2099460
m4354,chr3,2101949
m4355,chr3,2102960
m4356,chr3,2111649
m4357,chr3,2114000
m4358,chr3,2114899
m4359,chr3,2121386
m4360,chr3,2122691
m4361,chr3,2128874
m4362,chr3,2132236
m4363,chr3,2132614
m4364,chr3,2133833
m4365,chr3,2134554
m4366,chr3,2134792
m4367,chr3,2135586
m4368,chr3,2135898
m4369,chr3,2135905
m4370,chr3,2139968
m4371,chr3,2140123
m4372,chr3,2140907
m4373,chr3,2144050
m4374,chr3,2144222
m4375,chr3,2144556
m4376,chr3,2152793
m4377,chr3,2160412
m4378,chr3,2160425
m4379,chr3,2162610
m4380,chr3,2163853
m4381,chr3,2164161
m4382,chr3,2164251
m4383,chr3,2166230
m4384,chr3,2166340
m4385,chr3,2166394
m4386,chr3,2166612
m4387,chr3,2166697
m4388,chr3,2166989
m4389,chr3,2167368
m4390,chr3,2167579
m4391,chr3,2167732
m4392,chr3,2167755
m4393,chr3,2168146
m4394,chr3,2168329
m4395,chr3,2168427
m4396,chr3,2168806
m4397,chr3,2170288
m4398,chr3,2170818
m4399,chr3,2171125
m4400,chr3,2173426
m4401,chr3,2176364
m4402,chr3,2176788
m4403,chr3,2178424
m4404,chr3,2181594
m4405,chr3,2183640
m4406,chr3,2186743
m4407,chr3,2187081
m4408,chr3,2188186
m4409,chr3,2189118
m4410,chr3,2189232
m4411,chr3,2189783
m4412,chr3,2195138
m4413,chr3,2195564
m4414,chr3,2197334
m4415,chr3,2197759
m4416,chr3,2205062
m4417,chr3,2206554
m4418,chr3,2208099
m4419,chr3,2208537
m4420,chr3,2210183
m4421,chr3,2211049
