"marker","chr","pos"
"m8677","chr3",319.9852
"m8678","chr3",320.0152
"m8679","chr3",320.3284
"m8680","chr3",320.444
"m8681","chr3",320.468
"m8682","chr3",320.6136
"m8683","chr3",320.6212
"m8684","chr3",320.7988
"m8685","chr3",320.8152
"m8686","chr3",321.166
"m8687","chr3",321.1684
"m8688","chr3",321.1756
"m8689","chr3",321.3592
"m8690","chr3",321.5504
"m8691","chr3",321.8108
"m8692","chr3",321.9536
"m8693","chr3",322.0136
"m8694","chr3",322.5764
"m8695","chr3",322.7048
"m8696","chr3",322.716
"m8697","chr3",322.7228
"m8698","chr3",322.7996
"m8699","chr3",322.936
"m8700","chr3",322.984
"m8701","chr3",323.0816
"m8702","chr3",323.1448
"m8703","chr3",323.3376
"m8704","chr3",323.6452
"m8705","chr3",323.7236
"m8706","chr3",323.8616
"m8707","chr3",324.1124
"m8708","chr3",324.4016
"m8709","chr3",324.652
"m8710","chr3",324.6612
"m8711","chr3",324.7876
"m8712","chr3",325.3712
"m8713","chr3",325.4452
"m8714","chr3",325.528
"m8715","chr3",325.8816
"m8716","chr3",326.9068
"m8717","chr3",327.5864
"m8718","chr3",328.0456
"m8719","chr3",328.102
"m8720","chr3",328.4248
"m8721","chr3",328.7788
"m8722","chr3",328.7868
"m8723","chr3",329.21
"m8724","chr3",330.2268
"m8725","chr3",330.764
"m8726","chr3",330.9592
"m8727","chr3",331.3236
"m8728","chr3",331.7068
"m8729","chr3",332.1216
"m8730","chr3",332.7984
"m8731","chr3",333.2792
"m8732","chr3",333.282
"m8733","chr3",333.5516
"m8734","chr3",333.6352
"m8735","chr3",333.8532
"m8736","chr3",334.0012
"m8737","chr3",334.0688
"m8738","chr3",334.846
"m8739","chr3",335.0444
"m8740","chr3",335.2532
"m8741","chr3",335.2888
"m8742","chr3",335.5944
"m8743","chr3",335.9508
"m8744","chr3",336.062
"m8745","chr3",336.3136
"m8746","chr3",336.9276
"m8747","chr3",337.4536
"m8748","chr3",337.978
"m8749","chr3",338.1476
"m8750","chr3",338.196
"m8751","chr3",338.3348
"m8752","chr3",338.3428
"m8753","chr3",338.386
"m8754","chr3",338.4308
"m8755","chr3",338.5568
"m8756","chr3",338.688
"m8757","chr3",338.7832
"m8758","chr3",338.9656
"m8759","chr3",339.1744
"m8760","chr3",339.366
"m8761","chr3",339.4
"m8762","chr3",340.0468
"m8763","chr3",341.104
"m8764","chr3",341.418
"m8765","chr3",341.448
"m8766","chr3",341.458
"m8767","chr3",341.482
"m8768","chr3",341.5756
"m8769","chr3",341.6304
"m8770","chr3",341.6592
"m8771","chr3",341.6764
"m8772","chr3",341.6772
"m8773","chr3",341.6788
"m8774","chr3",341.76
"m8775","chr3",341.7916
"m8776","chr3",341.9284
"m8777","chr3",341.9592
"m8778","chr3",341.9728
"m8779","chr3",342.0084
"m8780","chr3",342.0268
"m8781","chr3",342.0456
"m8782","chr3",342.05
"m8783","chr3",342.064
"m8784","chr3",342.0752
"m8785","chr3",342.0824
"m8786","chr3",342.1196
"m8787","chr3",342.124
"m8788","chr3",342.1272
"m8789","chr3",342.218
"m8790","chr3",342.2312
"m8791","chr3",342.2484
"m8792","chr3",342.27
"m8793","chr3",342.2992
"m8794","chr3",342.3
"m8795","chr3",342.308
"m8796","chr3",342.3468
"m8797","chr3",342.3764
"m8798","chr3",342.4016
"m8799","chr3",342.4436
"m8800","chr3",342.474
"m8801","chr3",342.4992
"m8802","chr3",342.6348
"m8803","chr3",342.986
"m8804","chr3",343.02
"m8805","chr3",343.0352
"m8806","chr3",343.1028
"m8807","chr3",343.2092
"m8808","chr3",343.2148
"m8809","chr3",343.2728
"m8810","chr3",343.3284
"m8811","chr3",343.5656
"m8812","chr3",344.0216
"m8813","chr3",344.0316
"m8814","chr3",344.0712
"m8815","chr3",344.37
"m8816","chr3",344.44
"m8817","chr3",344.8576
"m8818","chr3",344.9208
"m8819","chr3",344.9332
"m8820","chr3",344.9468
"m8821","chr3",345.056
"m8822","chr3",345.0816
"m8823","chr3",345.0956
"m8824","chr3",345.154
"m8825","chr3",345.466
"m8826","chr3",345.642
"m8827","chr3",345.652
"m8828","chr3",345.7208
"m8829","chr3",345.778
"m8830","chr3",345.7844
"m8831","chr3",345.7944
"m8832","chr3",345.8376
"m8833","chr3",345.8708
"m8834","chr3",346.0984
"m8835","chr3",346.7964
"m8836","chr3",346.802
"m8837","chr3",346.9832
"m8838","chr3",347.06
"m8839","chr3",347.1728
"m8840","chr3",347.1924
"m8841","chr3",347.2664
"m8842","chr3",348.7468
"m8843","chr3",349.1304
"m8844","chr3",349.2936
"m8845","chr3",349.4564
"m8846","chr3",349.6052
"m8847","chr3",349.94
"m8848","chr3",352.0876
"m8849","chr3",352.112
"m8850","chr3",352.1204
"m8851","chr3",352.396
"m8852","chr3",352.41
"m8853","chr3",352.4132
"m8854","chr3",352.4192
"m8855","chr3",352.5152
"m8856","chr3",352.8
"m8857","chr3",352.9024
"m8858","chr3",352.9256
"m8859","chr3",352.9624
"m8860","chr3",353.0412
"m8861","chr3",353.0632
"m8862","chr3",353.1328
"m8863","chr3",353.138
"m8864","chr3",353.2416
"m8865","chr3",353.2884
"m8866","chr3",353.3364
"m8867","chr3",353.4608
"m8868","chr3",353.8088
"m8869","chr3",354.0336
"m8870","chr3",354.3228
"m8871","chr3",355.8516
"m8872","chr3",356.3804
"m8873","chr3",356.8132
"m8874","chr3",356.8576
"m8875","chr3",357.5812
"m8876","chr3",358.0876
"m8877","chr3",358.8048
"m8878","chr3",359.756
"m8879","chr3",359.86
"m8880","chr3",360.0572
"m8881","chr3",360.2184
"m8882","chr3",360.3228
"m8883","chr3",361.4496
"m8884","chr3",361.4568
"m8885","chr3",361.4608
"m8886","chr3",361.9004
"m8887","chr3",361.956
"m8888","chr3",362.0608
"m8889","chr3",362.1644
"m8890","chr3",362.1736
"m8891","chr3",362.3236
"m8892","chr3",362.8864
"m8893","chr3",362.9968
"m8894","chr3",363.7272
"m8895","chr3",363.8348
"m8896","chr3",363.92
"m8897","chr3",364.4476
"m8898","chr3",364.7104
"m8899","chr3",364.7824
"m8900","chr3",365.16
"m8901","chr3",365.4016
"m8902","chr3",365.4648
"m8903","chr3",365.4892
"m8904","chr3",365.5296
"m8905","chr3",365.546
"m8906","chr3",365.5716
"m8907","chr3",365.5996
"m8908","chr3",365.6048
"m8909","chr3",365.6536
"m8910","chr3",365.6556
"m8911","chr3",365.668
"m8912","chr3",365.714
"m8913","chr3",365.774
"m8914","chr3",365.816
"m8915","chr3",365.838
"m8916","chr3",365.9056
"m8917","chr3",365.9256
"m8918","chr3",365.9904
"m8919","chr3",366.0964
"m8920","chr3",366.0984
"m8921","chr3",366.1092
"m8922","chr3",366.1272
"m8923","chr3",366.1424
"m8924","chr3",366.1512
"m8925","chr3",366.178
"m8926","chr3",366.1888
"m8927","chr3",366.2
"m8928","chr3",366.2384
"m8929","chr3",366.2664
"m8930","chr3",366.3172
"m8931","chr3",366.3936
"m8932","chr3",366.4116
"m8933","chr3",367.3096
"m8934","chr3",367.9624
"m8935","chr3",368.0316
"m8936","chr3",368.1012
"m8937","chr3",368.1444
"m8938","chr3",368.2048
"m8939","chr3",368.2408
"m8940","chr3",368.2888
"m8941","chr3",368.486
"m8942","chr3",368.5228
"m8943","chr3",368.5288
"m8944","chr3",368.5636
"m8945","chr3",368.5976
"m8946","chr3",368.6128
"m8947","chr3",368.8556
"m8948","chr3",368.866
"m8949","chr3",368.9128
"m8950","chr3",369.4808
"m8951","chr3",369.5956
"m8952","chr3",369.6704
"m8953","chr3",369.8192
"m8954","chr3",369.8264
"m8955","chr3",369.9256
"m8956","chr3",369.9328
"m8957","chr3",369.95
"m8958","chr3",369.9904
"m8959","chr3",370.0188
"m8960","chr3",370.0948
"m8961","chr3",370.5064
"m8962","chr3",370.606
"m8963","chr3",370.6124
"m8964","chr3",370.7608
"m8965","chr3",370.7936
"m8966","chr3",370.8428
"m8967","chr3",370.8524
"m8968","chr3",370.9376
"m8969","chr3",370.9572
"m8970","chr3",371.0784
"m8971","chr3",371.3832
"m8972","chr3",371.412
"m8973","chr3",371.6484
"m8974","chr3",371.7056
"m8975","chr3",371.7464
"m8976","chr3",371.7504
"m8977","chr3",371.7596
"m8978","chr3",371.9128
"m8979","chr3",372.0132
"m8980","chr3",372.0492
"m8981","chr3",372.092
"m8982","chr3",372.1312
"m8983","chr3",372.1956
"m8984","chr3",372.1984
"m8985","chr3",372.2168
"m8986","chr3",372.2904
"m8987","chr3",372.4128
"m8988","chr3",372.7164
"m8989","chr3",372.8672
"m8990","chr3",373.0832
"m8991","chr3",373.972
"m8992","chr3",374.1204
"m8993","chr3",374.3232
"m8994","chr3",374.3748
"m8995","chr3",374.3796
"m8996","chr3",374.4556
"m8997","chr3",374.5128
"m8998","chr3",374.6008
"m8999","chr3",374.6044
"m9000","chr3",374.6808
"m9001","chr3",374.8244
"m9002","chr3",375.1676
"m9003","chr3",375.5384
"m9004","chr3",375.8372
"m9005","chr3",376.1864
"m9006","chr3",376.4168
"m9007","chr3",376.6472
"m9008","chr3",376.7928
"m9009","chr3",376.8628
"m9010","chr3",376.9932
"m9011","chr3",376.9996
"m9012","chr3",377.132
"m9013","chr3",377.2112
"m9014","chr3",377.2784
"m9015","chr3",377.3288
"m9016","chr3",377.4896
"m9017","chr3",377.8984
"m9018","chr3",378.632
"m9019","chr3",378.6944
"m9020","chr3",378.9588
"m9021","chr3",379.0428
"m9022","chr3",379.2832
"m9023","chr3",379.3944
"m9024","chr3",380.21
"m9025","chr3",381.6032
"m9026","chr3",382.0684
"m9027","chr3",382.3648
"m9028","chr3",382.772
"m9029","chr3",382.7852
"m9030","chr3",383.2692
"m9031","chr3",383.6332
"m9032","chr3",383.7764
"m9033","chr3",383.9832
"m9034","chr3",383.9936
"m9035","chr3",384.0404
"m9036","chr3",384.3792
"m9037","chr3",385.0576
"m9038","chr3",385.1476
"m9039","chr3",385.19
"m9040","chr3",385.2708
"m9041","chr3",385.4596
"m9042","chr3",386.4784
"m9043","chr3",386.494
"m9044","chr3",386.8344
"m9045","chr3",387.3244
"m9046","chr3",387.3628
"m9047","chr3",387.412
"m9048","chr3",387.4296
"m9049","chr3",387.4532
"m9050","chr3",387.4912
"m9051","chr3",387.4992
"m9052","chr3",387.5016
"m9053","chr3",387.5316
"m9054","chr3",387.6308
"m9055","chr3",387.6908
"m9056","chr3",387.7124
"m9057","chr3",387.9216
"m9058","chr3",388.042
"m9059","chr3",388.0728
"m9060","chr3",388.098
"m9061","chr3",388.15
"m9062","chr3",388.186
"m9063","chr3",388.2184
"m9064","chr3",389.6976
"m9065","chr3",390.0652
"m9066","chr3",390.0672
"m9067","chr3",390.27
"m9068","chr3",390.3136
"m9069","chr3",390.548
"m9070","chr3",390.618
"m9071","chr3",390.7712
"m9072","chr3",390.8852
"m9073","chr3",391.4008
"m9074","chr3",391.4884
"m9075","chr3",391.8468
"m9076","chr3",391.8768
"m9077","chr3",392.0784
"m9078","chr3",392.9036
"m9079","chr3",393.514
"m9080","chr3",393.8688
"m9081","chr3",393.8928
"m9082","chr3",393.914
"m9083","chr3",393.9776
"m9084","chr3",394.0028
"m9085","chr3",394.3196
"m9086","chr3",394.4992
"m9087","chr3",394.6684
"m9088","chr3",394.864
"m9089","chr3",394.8752
"m9090","chr3",395.1168
"m9091","chr3",395.1476
"m9092","chr3",395.162
"m9093","chr3",395.244
"m9094","chr3",395.3052
"m9095","chr3",395.3252
"m9096","chr3",395.3708
"m9097","chr3",395.4756
"m9098","chr3",395.806
"m9099","chr3",395.9908
"m9100","chr3",396.7796
"m9101","chr3",396.9752
"m9102","chr3",397.0528
"m9103","chr3",397.108
"m9104","chr3",397.1668
"m9105","chr3",397.3636
"m9106","chr3",397.5968
"m9107","chr3",397.6452
"m9108","chr3",397.8656
"m9109","chr3",398.1024
"m9110","chr3",400.9428
"m9111","chr3",400.99
"m9112","chr3",401.9568
"m9113","chr3",402.096
"m9114","chr3",402.1908
"m9115","chr3",403.3368
"m9116","chr3",403.654
"m9117","chr3",404.4432
"m9118","chr3",405.986
"m9119","chr3",406.1856
"m9120","chr3",406.8936
"m9121","chr3",407.212
"m9122","chr3",407.2548
"m9123","chr3",407.3468
"m9124","chr3",407.38
"m9125","chr3",407.4536
"m9126","chr3",407.8268
"m9127","chr3",407.8364
"m9128","chr3",407.9376
"m9129","chr3",408.1036
"m9130","chr3",408.6732
"m9131","chr3",408.726
"m9132","chr3",408.7404
"m9133","chr3",408.7868
"m9134","chr3",408.8684
"m9135","chr3",408.9916
"m9136","chr3",409.0868
"m9137","chr3",409.2824
"m9138","chr3",409.888
"m9139","chr3",410.0424
"m9140","chr3",410.312
"m9141","chr3",410.4828
"m9142","chr3",410.6676
"m9143","chr3",411.0112
"m9144","chr3",411.3596
"m9145","chr3",411.422
"m9146","chr3",411.6116
"m9147","chr3",411.8716
"m9148","chr3",411.9268
"m9149","chr3",412.0556
"m9150","chr3",412.0912
"m9151","chr3",412.178
"m9152","chr3",412.904
"m9153","chr3",413.4244
"m9154","chr3",413.9596
"m9155","chr3",414.0708
"m9156","chr3",414.274
"m9157","chr3",414.9052
"m9158","chr3",414.9688
"m9159","chr3",415.2068
"m9160","chr3",415.32
"m9161","chr3",415.3856
"m9162","chr3",415.8632
"m9163","chr3",416.4212
"m9164","chr3",416.4704
"m9165","chr3",416.7212
"m9166","chr3",417.1616
"m9167","chr3",417.9932
"m9168","chr3",419.4716
"m9169","chr3",419.5984
"m9170","chr3",419.838
"m9171","chr3",420.4252
"m9172","chr3",421.6424
"m9173","chr3",422.1828
"m9174","chr3",422.234
"m9175","chr3",423.0748
"m9176","chr3",423.3964
"m9177","chr3",423.5052
"m9178","chr3",423.5432
"m9179","chr3",423.684
"m9180","chr3",423.694
"m9181","chr3",423.7212
"m9182","chr3",423.8676
"m9183","chr3",424.1616
"m9184","chr3",424.6692
"m9185","chr3",424.8096
"m9186","chr3",424.864
"m9187","chr3",425.2092
"m9188","chr3",425.2156
"m9189","chr3",425.9888
"m9190","chr3",426.2352
"m9191","chr3",426.5544
"m9192","chr3",426.622
"m9193","chr3",426.6276
"m9194","chr3",426.8944
"m9195","chr3",427.926
"m9196","chr3",428.2396
"m9197","chr3",429.7644
"m9198","chr3",430.1728
"m9199","chr3",431.6272
"m9200","chr3",432.2004
"m9201","chr3",432.6648
"m9202","chr3",432.684
"m9203","chr3",433.4952
"m9204","chr3",435.3676
"m9205","chr3",435.5536
"m9206","chr3",435.9532
"m9207","chr3",436.0256
"m9208","chr3",436.2488
"m9209","chr3",436.4264
"m9210","chr3",438.23
"m9211","chr3",438.5864
"m9212","chr3",438.6008
"m9213","chr3",439.8208
"m9214","chr3",440.162
"m9215","chr3",441.0392
"m9216","chr3",441.1484
"m9217","chr3",442.0344
"m9218","chr3",442.5464
"m9219","chr3",444.7852
"m9220","chr3",445.1076
"m9221","chr3",445.3012
"m9222","chr3",446.6324
"m9223","chr3",447.4788
"m9224","chr3",447.4824
"m9225","chr3",447.72
"m9226","chr3",449.462
"m9227","chr3",449.508
"m9228","chr3",451.5124
"m9229","chr3",451.5444
"m9230","chr3",451.9224
"m9231","chr3",452.2728
"m9232","chr3",452.3808
"m9233","chr3",452.756
"m9234","chr3",452.76
"m9235","chr3",452.8284
"m9236","chr3",452.8476
"m9237","chr3",452.9104
"m9238","chr3",452.9916
"m9239","chr3",453.1124
"m9240","chr3",453.1232
"m9241","chr3",453.174
"m9242","chr3",453.406
"m9243","chr3",454.4112
"m9244","chr3",454.858
"m9245","chr3",454.8672
"m9246","chr3",454.9076
"m9247","chr3",454.95
"m9248","chr3",454.9592
"m9249","chr3",455.1308
"m9250","chr3",455.1364
"m9251","chr3",455.1788
"m9252","chr3",455.1808
"m9253","chr3",455.1828
"m9254","chr3",457.9512
"m9255","chr3",458.122
"m9256","chr3",458.308
"m9257","chr3",458.3704
"m9258","chr3",458.4292
"m9259","chr3",458.8796
"m9260","chr3",459.3164
"m9261","chr3",459.9048
"m9262","chr3",459.9172
"m9263","chr3",459.9812
"m9264","chr3",460.0304
"m9265","chr3",460.9296
"m9266","chr3",461.1936
"m9267","chr3",461.196
"m9268","chr3",461.1996
"m9269","chr3",461.3528
"m9270","chr3",461.7504
"m9271","chr3",461.9912
"m9272","chr3",462.03
"m9273","chr3",463.1516
"m9274","chr3",463.6032
"m9275","chr3",463.6716
"m9276","chr3",463.9496
"m9277","chr3",463.9684
"m9278","chr3",464.1036
"m9279","chr3",464.1756
"m9280","chr3",464.3704
"m9281","chr3",464.4352
"m9282","chr3",464.716
"m9283","chr3",464.7752
"m9284","chr3",465.0308
"m9285","chr3",465.2104
"m9286","chr3",465.7132
"m9287","chr3",466.1944
"m9288","chr3",467.8744
"m9289","chr3",468.3964
"m9290","chr3",468.8048
"m9291","chr3",468.99
"m9292","chr3",469.074
"m9293","chr3",469.1368
"m9294","chr3",469.5088
"m9295","chr3",469.6516
"m9296","chr3",469.7528
"m9297","chr3",469.856
"m9298","chr3",470.1024
"m9299","chr3",470.1448
"m9300","chr3",470.192
"m9301","chr3",470.3188
"m9302","chr3",470.326
"m9303","chr3",470.5976
"m9304","chr3",470.7484
"m9305","chr3",470.8832
"m9306","chr3",471.9128
"m9307","chr3",471.9864
"m9308","chr3",472.0856
"m9309","chr3",472.1728
"m9310","chr3",472.2936
"m9311","chr3",472.626
"m9312","chr3",473.098
"m9313","chr3",473.1588
"m9314","chr3",473.3748
"m9315","chr3",474.2276
"m9316","chr3",474.238
"m9317","chr3",474.2716
"m9318","chr3",475.6428
"m9319","chr3",475.854
"m9320","chr3",476.1912
"m9321","chr3",476.874
"m9322","chr3",477.6976
"m9323","chr3",477.9148
"m9324","chr3",478.9624
"m9325","chr3",480.1328
"m9326","chr3",481.2564
"m9327","chr3",482.3164
"m9328","chr3",484.3332
"m9329","chr3",484.4536
"m9330","chr3",486.206
"m9331","chr3",486.5524
"m9332","chr3",487.696
"m9333","chr3",487.7196
"m9334","chr3",488.456
"m9335","chr3",489.2024
"m9336","chr3",489.9372
"m9337","chr3",490.2764
"m9338","chr3",490.6724
"m9339","chr3",490.6836
"m9340","chr3",490.7816
"m9341","chr3",490.9156
"m9342","chr3",491.8444
"m9343","chr3",493.6864
"m9344","chr3",495.0984
"m9345","chr3",495.1652
"m9346","chr3",495.476
"m9347","chr3",496.814
"m9348","chr3",497.2052
"m9349","chr3",502.9984
"m9350","chr3",503.0244
"m9351","chr3",503.348
"m9352","chr3",504.6532
"m9353","chr3",504.944
"m9354","chr3",506.1992
"m9355","chr3",507.3228
"m9356","chr3",507.7184
"m9357","chr3",507.8276
"m9358","chr3",508.0928
"m9359","chr3",508.8604
"m9360","chr3",508.8968
"m9361","chr3",508.9432
"m9362","chr3",509.0464
"m9363","chr3",509.1808
"m9364","chr3",509.6124
"m9365","chr3",512.024
"m9366","chr3",513.6076
"m9367","chr3",514.0636
"m9368","chr3",514.1152
"m9369","chr3",514.136
"m9370","chr3",514.3812
"m9371","chr3",514.8452
"m9372","chr3",515.4128
"m9373","chr3",515.5432
"m9374","chr3",515.802
"m9375","chr3",516.9476
"m9376","chr3",516.9668
"m9377","chr3",516.9832
"m9378","chr3",517.0276
"m9379","chr3",517.1316
"m9380","chr3",517.4892
"m9381","chr3",519.0876
"m9382","chr3",519.9312
"m9383","chr3",521.0684
"m9384","chr3",521.1144
"m9385","chr3",521.1812
"m9386","chr3",521.5716
"m9387","chr3",521.6328
"m9388","chr3",522.0696
"m9389","chr3",522.2464
"m9390","chr3",522.382
"m9391","chr3",522.6812
"m9392","chr3",522.9316
"m9393","chr3",522.9896
"m9394","chr3",523.0852
"m9395","chr3",523.4056
"m9396","chr3",524.5344
"m9397","chr3",524.6204
"m9398","chr3",525.2692
"m9399","chr3",525.4372
"m9400","chr3",525.7108
"m9401","chr3",525.9412
"m9402","chr3",526.2896
"m9403","chr3",526.3232
"m9404","chr3",526.572
"m9405","chr3",526.8416
"m9406","chr3",526.854
"m9407","chr3",527.098
"m9408","chr3",527.7428
"m9409","chr3",528.3972
"m9410","chr3",528.4288
"m9411","chr3",528.7304
"m9412","chr3",529.5384
"m9413","chr3",529.558
"m9414","chr3",529.914
"m9415","chr3",529.916
"m9416","chr3",529.9244
"m9417","chr3",531.6268
"m9418","chr3",531.6784
"m9419","chr3",531.836
"m9420","chr3",532.2216
"m9421","chr3",533.1068
"m9422","chr3",533.42
"m9423","chr3",534.4448
"m9424","chr3",534.5312
"m9425","chr3",534.5992
"m9426","chr3",534.9008
"m9427","chr3",535.1528
"m9428","chr3",536.17
"m9429","chr3",536.9216
"m9430","chr3",536.9372
"m9431","chr3",538.8492
"m9432","chr3",538.8916
"m9433","chr3",539.2736
"m9434","chr3",539.6016
"m9435","chr3",539.692
"m9436","chr3",539.886
"m9437","chr3",540.1788
"m9438","chr3",540.312
"m9439","chr3",540.7636
"m9440","chr3",541.0212
"m9441","chr3",541.0896
"m9442","chr3",541.4564
"m9443","chr3",541.5456
"m9444","chr3",541.8052
"m9445","chr3",542.0224
"m9446","chr3",542.0476
"m9447","chr3",542.2168
"m9448","chr3",542.6192
"m9449","chr3",542.8744
"m9450","chr3",542.9456
"m9451","chr3",543.2128
"m9452","chr3",543.8996
"m9453","chr3",543.9596
"m9454","chr3",544.1536
"m9455","chr3",544.8364
"m9456","chr3",545.5136
"m9457","chr3",545.6536
"m9458","chr3",545.8212
"m9459","chr3",545.848
"m9460","chr3",546.0616
"m9461","chr3",546.1808
"m9462","chr3",546.2804
"m9463","chr3",547.0472
"m9464","chr3",547.1044
"m9465","chr3",547.1884
"m9466","chr3",547.4608
"m9467","chr3",547.6784
"m9468","chr3",547.9676
"m9469","chr3",548.1508
"m9470","chr3",549.1424
"m9471","chr3",549.304
"m9472","chr3",549.5488
"m9473","chr3",549.5628
"m9474","chr3",550.3244
"m9475","chr3",550.912
"m9476","chr3",551.1036
"m9477","chr3",551.3132
"m9478","chr3",553.592
"m9479","chr3",553.726
"m9480","chr3",553.7392
"m9481","chr3",553.8492
"m9482","chr3",554.3184
"m9483","chr3",554.6824
"m9484","chr3",554.93
"m9485","chr3",555.1256
"m9486","chr3",555.7244
"m9487","chr3",555.8588
"m9488","chr3",556.016
"m9489","chr3",556.15
"m9490","chr3",556.16
"m9491","chr3",556.524
"m9492","chr3",556.5264
"m9493","chr3",556.8548
"m9494","chr3",557.0784
"m9495","chr3",557.5896
"m9496","chr3",557.978
"m9497","chr3",558.5224
"m9498","chr3",559.0132
"m9499","chr3",559.1128
"m9500","chr3",559.346
"m9501","chr3",559.6004
"m9502","chr3",560.05
"m9503","chr3",560.852
"m9504","chr3",561.3508
"m9505","chr3",561.376
"m9506","chr3",561.5452
"m9507","chr3",561.5692
"m9508","chr3",561.844
"m9509","chr3",562.598
"m9510","chr3",562.7264
"m9511","chr3",563.514
"m9512","chr3",564.028
"m9513","chr3",564.2248
"m9514","chr3",564.3424
"m9515","chr3",564.4672
"m9516","chr3",564.6368
"m9517","chr3",565.5368
"m9518","chr3",566.8348
"m9519","chr3",567.0568
"m9520","chr3",567.1756
"m9521","chr3",567.1808
"m9522","chr3",567.5076
"m9523","chr3",567.6292
"m9524","chr3",567.8516
"m9525","chr3",567.8536
"m9526","chr3",568.476
"m9527","chr3",569.048
"m9528","chr3",569.8468
"m9529","chr3",570.1548
"m9530","chr3",570.3812
"m9531","chr3",570.3844
"m9532","chr3",570.6324
"m9533","chr3",570.664
"m9534","chr3",570.668
"m9535","chr3",570.7104
"m9536","chr3",570.734
"m9537","chr3",570.7924
"m9538","chr3",570.8032
"m9539","chr3",571.0568
"m9540","chr3",571.062
"m9541","chr3",571.1336
"m9542","chr3",571.194
"m9543","chr3",571.2024
"m9544","chr3",571.2072
"m9545","chr3",572.1952
"m9546","chr3",572.1976
"m9547","chr3",572.2032
"m9548","chr3",572.206
"m9549","chr3",572.2088
"m9550","chr3",572.2116
"m9551","chr3",572.216
"m9552","chr3",572.4568
"m9553","chr3",572.808
"m9554","chr3",573.0264
"m9555","chr3",573.5176
"m9556","chr3",573.5752
"m9557","chr3",573.5784
"m9558","chr3",573.5924
"m9559","chr3",573.8536
"m9560","chr3",574.0988
"m9561","chr3",574.278
"m9562","chr3",574.2848
"m9563","chr3",574.6136
"m9564","chr3",574.9676
"m9565","chr3",575.086
"m9566","chr3",575.506
"m9567","chr3",575.8464
"m9568","chr3",575.9052
"m9569","chr3",575.95
"m9570","chr3",576.338
"m9571","chr3",576.6596
"m9572","chr3",576.732
"m9573","chr3",576.7652
"m9574","chr3",577.226
"m9575","chr3",577.274
"m9576","chr3",577.5184
"m9577","chr3",577.7368
"m9578","chr3",578.0708
"m9579","chr3",578.0828
"m9580","chr3",578.1072
"m9581","chr3",578.1344
"m9582","chr3",578.2028
"m9583","chr3",578.2492
"m9584","chr3",578.3016
"m9585","chr3",578.4564
"m9586","chr3",578.5888
"m9587","chr3",578.7428
"m9588","chr3",578.7764
"m9589","chr3",578.7888
"m9590","chr3",578.8876
"m9591","chr3",579.046
"m9592","chr3",579.1736
"m9593","chr3",579.3132
"m9594","chr3",579.3568
"m9595","chr3",579.3636
"m9596","chr3",579.3724
"m9597","chr3",579.432
"m9598","chr3",579.8424
"m9599","chr3",580.0104
"m9600","chr3",580.016
"m9601","chr3",580.2392
"m9602","chr3",580.342
"m9603","chr3",580.668
"m9604","chr3",580.8576
"m9605","chr3",580.9804
"m9606","chr3",581.3788
"m9607","chr3",581.408
"m9608","chr3",581.5836
"m9609","chr3",581.726
"m9610","chr3",582.2184
"m9611","chr3",582.6256
"m9612","chr3",582.7396
"m9613","chr3",582.884
"m9614","chr3",583.586
"m9615","chr3",583.6476
"m9616","chr3",583.6904
"m9617","chr3",583.7736
"m9618","chr3",583.8268
"m9619","chr3",583.87
"m9620","chr3",583.9196
"m9621","chr3",583.9396
"m9622","chr3",583.9708
"m9623","chr3",583.9744
"m9624","chr3",583.996
"m9625","chr3",584.1936
"m9626","chr3",584.254
"m9627","chr3",584.2968
"m9628","chr3",584.3264
"m9629","chr3",584.3664
"m9630","chr3",584.5128
"m9631","chr3",584.5296
"m9632","chr3",584.5988
"m9633","chr3",584.6076
"m9634","chr3",584.6636
"m9635","chr3",584.8584
"m9636","chr3",584.8984
"m9637","chr3",585.0124
"m9638","chr3",585.0492
"m9639","chr3",585.0712
"m9640","chr3",585.4152
"m9641","chr3",585.4684
"m9642","chr3",585.472
"m9643","chr3",585.5176
"m9644","chr3",585.5524
"m9645","chr3",586.2904
"m9646","chr3",586.2976
"m9647","chr3",586.4648
"m9648","chr3",586.7376
"m9649","chr3",586.786
"m9650","chr3",586.8176
"m9651","chr3",586.9436
"m9652","chr3",587.0636
"m9653","chr3",587.3504
"m9654","chr3",588.2088
"m9655","chr3",588.5516
"m9656","chr3",588.6412
"m9657","chr3",589.5944
"m9658","chr3",591.4
"m9659","chr3",592.3288
"m9660","chr3",592.7184
"m9661","chr3",593.3472
"m9662","chr3",593.3796
"m9663","chr3",593.4436
"m9664","chr3",593.4868
"m9665","chr3",593.5832
"m9666","chr3",593.6476
"m9667","chr3",593.6868
"m9668","chr3",593.7096
"m9669","chr3",593.7596
"m9670","chr3",593.952
"m9671","chr3",594.0736
"m9672","chr3",594.2232
"m9673","chr3",594.2356
"m9674","chr3",594.6136
"m9675","chr3",594.8296
"m9676","chr3",595.4636
"m9677","chr3",595.5288
"m9678","chr3",595.7428
"m9679","chr3",595.8276
"m9680","chr3",596.2148
"m9681","chr3",596.3264
"m9682","chr3",596.3368
"m9683","chr3",596.3632
"m9684","chr3",596.4364
"m9685","chr3",597.0112
"m9686","chr3",597.2372
"m9687","chr3",597.2756
"m9688","chr3",597.4432
"m9689","chr3",597.4616
"m9690","chr3",597.508
