"marker","chr","pos"
"m8162","chr2","1229782"
"m8163","chr2","1231213"
"m8164","chr2","1231619"
"m8165","chr2","1231909"
"m8166","chr2","1232460"
"m8167","chr2","1232536"
"m8168","chr2","1232730"
"m8169","chr2","1233002"
"m8170","chr2","1235102"
"m8171","chr2","1236222"
"m8172","chr2","1237808"
"m8173","chr2","1238359"
"m8174","chr2","1238542"
"m8175","chr2","1239510"
"m8176","chr2","1239643"
"m8177","chr2","1239801"
"m8178","chr2","1239836"
"m8179","chr2","1239937"
"m8180","chr2","1240261"
"m8181","chr2","1240348"
"m8182","chr2","1240492"
"m8183","chr2","1240882"
"m8184","chr2","1240901"
"m8185","chr2","1241298"
"m8186","chr2","1241417"
"m8187","chr2","1241422"
"m8188","chr2","1241545"
"m8189","chr2","1242385"
"m8190","chr2","1243024"
"m8191","chr2","1243581"
"m8192","chr2","1244745"
"m8193","chr2","1245461"
"m8194","chr2","1248127"
"m8195","chr2","1248808"
"m8196","chr2","1249504"
"m8197","chr2","1251727"
"m8198","chr2","1252208"
"m8199","chr2","1253272"
"m8200","chr2","1254582"
"m8201","chr2","1257420"
"m8202","chr2","1258065"
"m8203","chr2","1259145"
"m8204","chr2","1260216"
"m8205","chr2","1260270"
"m8206","chr2","1260680"
"m8207","chr2","1262862"
"m8208","chr2","1263796"
"m8209","chr2","1264597"
"m8210","chr2","1267668"
"m8211","chr2","1271789"
"m8212","chr2","1274279"
"m8213","chr2","1275903"
"m8214","chr2","1276478"
"m8215","chr2","1278395"
"m8216","chr2","1278880"
"m8217","chr2","1279729"
"m8218","chr2","1279944"
"m8219","chr2","1281132"
"m8220","chr2","1283428"
"m8221","chr2","1283795"
"m8222","chr2","1283819"
"m8223","chr2","1286097"
"m8224","chr2","1289584"
"m8225","chr2","1291527"
"m8226","chr2","1295821"
"m8227","chr2","1302035"
"m8228","chr2","1302935"
"m8229","chr2","1303116"
"m8230","chr2","1303139"
"m8231","chr2","1303295"
"m8232","chr2","1303329"
"m8233","chr2","1303369"
"m8234","chr2","1303434"
"m8235","chr2","1303466"
"m8236","chr2","1303487"
"m8237","chr2","1303590"
"m8238","chr2","1303617"
"m8239","chr2","1303706"
"m8240","chr2","1303714"
"m8241","chr2","1303811"
"m8242","chr2","1303829"
"m8243","chr2","1303855"
"m8244","chr2","1304085"
"m8245","chr2","1304178"
"m8246","chr2","1304312"
"m8247","chr2","1304898"
"m8248","chr2","1304950"
"m8249","chr2","1305157"
"m8250","chr2","1305162"
"m8251","chr2","1305254"
"m8252","chr2","1305357"
"m8253","chr2","1305651"
"m8254","chr2","1305759"
"m8255","chr2","1305814"
"m8256","chr2","1305844"
"m8257","chr2","1305975"
"m8258","chr2","1305982"
"m8259","chr2","1306436"
"m8260","chr2","1306584"
"m8261","chr2","1307236"
"m8262","chr2","1307486"
"m8263","chr2","1307523"
"m8264","chr2","1308204"
"m8265","chr2","1308229"
"m8266","chr2","1308426"
"m8267","chr2","1309335"
"m8268","chr2","1309468"
"m8269","chr2","1309896"
"m8270","chr2","1309965"
"m8271","chr2","1310090"
"m8272","chr2","1310098"
"m8273","chr2","1310191"
"m8274","chr2","1310201"
"m8275","chr2","1310235"
"m8276","chr2","1310332"
"m8277","chr2","1310341"
"m8278","chr2","1310413"
"m8279","chr2","1310790"
"m8280","chr2","1311030"
"m8281","chr2","1311068"
"m8282","chr2","1311173"
"m8283","chr2","1311268"
"m8284","chr2","1311331"
"m8285","chr2","1311431"
"m8286","chr2","1311477"
"m8287","chr2","1311605"
"m8288","chr2","1311627"
"m8289","chr2","1311660"
"m8290","chr2","1312053"
"m8291","chr2","1312304"
"m8292","chr2","1312563"
"m8293","chr2","1312579"
"m8294","chr2","1312749"
"m8295","chr2","1312809"
"m8296","chr2","1313496"
"m8297","chr2","1313787"
"m8298","chr2","1313808"
"m8299","chr2","1313987"
"m8300","chr2","1315011"
"m8301","chr2","1315701"
"m8302","chr2","1316114"
"m8303","chr2","1316907"
"m8304","chr2","1318949"
"m8305","chr2","1319067"
"m8306","chr2","1319151"
"m8307","chr2","1319172"
"m8308","chr2","1320210"
"m8309","chr2","1320363"
"m8310","chr2","1320558"
"m8311","chr2","1320668"
"m8312","chr2","1320746"
"m8313","chr2","1320964"
"m8314","chr2","1321004"
"m8315","chr2","1321308"
"m8316","chr2","1321635"
"m8317","chr2","1321945"
"m8318","chr2","1321961"
"m8319","chr2","1321999"
"m8320","chr2","1322054"
"m8321","chr2","1322241"
"m8322","chr2","1322525"
"m8323","chr2","1322597"
"m8324","chr2","1322678"
"m8325","chr2","1322942"
"m8326","chr2","1324175"
"m8327","chr2","1324204"
"m8328","chr2","1324297"
"m8329","chr2","1324662"
"m8330","chr2","1324736"
"m8331","chr2","1324744"
"m8332","chr2","1324757"
"m8333","chr2","1324808"
"m8334","chr2","1324818"
"m8335","chr2","1324833"
"m8336","chr2","1324931"
"m8337","chr2","1324937"
"m8338","chr2","1325024"
"m8339","chr2","1325088"
"m8340","chr2","1325545"
"m8341","chr2","1325583"
"m8342","chr2","1325667"
"m8343","chr2","1326530"
"m8344","chr2","1327000"
"m8345","chr2","1327067"
"m8346","chr2","1327083"
"m8347","chr2","1327343"
"m8348","chr2","1327679"
"m8349","chr2","1327685"
"m8350","chr2","1328129"
"m8351","chr2","1328307"
"m8352","chr2","1328591"
"m8353","chr2","1328743"
"m8354","chr2","1329159"
"m8355","chr2","1329241"
"m8356","chr2","1329387"
"m8357","chr2","1329402"
"m8358","chr2","1329486"
"m8359","chr2","1329795"
"m8360","chr2","1330172"
"m8361","chr2","1330437"
"m8362","chr2","1330768"
"m8363","chr2","1330922"
"m8364","chr2","1330927"
"m8365","chr2","1331158"
"m8366","chr2","1331232"
"m8367","chr2","1331279"
"m8368","chr2","1332116"
"m8369","chr2","1332978"
"m8370","chr2","1333109"
"m8371","chr2","1333146"
"m8372","chr2","1333156"
"m8373","chr2","1333179"
"m8374","chr2","1333511"
"m8375","chr2","1333816"
"m8376","chr2","1333828"
"m8377","chr2","1334102"
"m8378","chr2","1334193"
"m8379","chr2","1334308"
"m8380","chr2","1334349"
"m8381","chr2","1334385"
"m8382","chr2","1334547"
"m8383","chr2","1334591"
"m8384","chr2","1334921"
"m8385","chr2","1334996"
"m8386","chr2","1335010"
"m8387","chr2","1335019"
"m8388","chr2","1335063"
"m8389","chr2","1335168"
"m8390","chr2","1335224"
"m8391","chr2","1335288"
"m8392","chr2","1336560"
"m8393","chr2","1336952"
"m8394","chr2","1337294"
"m8395","chr2","1337489"
"m8396","chr2","1337641"
"m8397","chr2","1337785"
"m8398","chr2","1337908"
"m8399","chr2","1337930"
"m8400","chr2","1338532"
"m8401","chr2","1338617"
"m8402","chr2","1338783"
"m8403","chr2","1338941"
"m8404","chr2","1338994"
"m8405","chr2","1339000"
"m8406","chr2","1339272"
"m8407","chr2","1339401"
"m8408","chr2","1339776"
"m8409","chr2","1339878"
"m8410","chr2","1340001"
"m8411","chr2","1340019"
"m8412","chr2","1340091"
"m8413","chr2","1340238"
"m8414","chr2","1340635"
"m8415","chr2","1340667"
"m8416","chr2","1340740"
"m8417","chr2","1340761"
"m8418","chr2","1340908"
"m8419","chr2","1341057"
"m8420","chr2","1341317"
"m8421","chr2","1341379"
"m8422","chr2","1341492"
"m8423","chr2","1342033"
"m8424","chr2","1342060"
"m8425","chr2","1342094"
"m8426","chr2","1342112"
"m8427","chr2","1342187"
"m8428","chr2","1342200"
"m8429","chr2","1342311"
"m8430","chr2","1342609"
"m8431","chr2","1342808"
"m8432","chr2","1343017"
"m8433","chr2","1343174"
"m8434","chr2","1343186"
"m8435","chr2","1343221"
"m8436","chr2","1343279"
"m8437","chr2","1343415"
"m8438","chr2","1343536"
"m8439","chr2","1343998"
"m8440","chr2","1344030"
"m8441","chr2","1344096"
"m8442","chr2","1344105"
"m8443","chr2","1344247"
"m8444","chr2","1344380"
"m8445","chr2","1344547"
"m8446","chr2","1344605"
"m8447","chr2","1344624"
"m8448","chr2","1345042"
"m8449","chr2","1345129"
"m8450","chr2","1345366"
"m8451","chr2","1345455"
"m8452","chr2","1345604"
"m8453","chr2","1346017"
"m8454","chr2","1346358"
"m8455","chr2","1346497"
"m8456","chr2","1346685"
"m8457","chr2","1346703"
"m8458","chr2","1346750"
"m8459","chr2","1346848"
"m8460","chr2","1346864"
"m8461","chr2","1346930"
"m8462","chr2","1347013"
"m8463","chr2","1347095"
"m8464","chr2","1347809"
"m8465","chr2","1348970"
"m8466","chr2","1349054"
"m8467","chr2","1349169"
"m8468","chr2","1349214"
"m8469","chr2","1349227"
"m8470","chr2","1349631"
"m8471","chr2","1349706"
"m8472","chr2","1349729"
"m8473","chr2","1349827"
"m8474","chr2","1349965"
"m8475","chr2","1350034"
"m8476","chr2","1350247"
"m8477","chr2","1350499"
"m8478","chr2","1350754"
"m8479","chr2","1350928"
"m8480","chr2","1351033"
"m8481","chr2","1351792"
"m8482","chr2","1352466"
"m8483","chr2","1353162"
"m8484","chr2","1353268"
"m8485","chr2","1353951"
"m8486","chr2","1354277"
"m8487","chr2","1354334"
"m8488","chr2","1355019"
"m8489","chr2","1355202"
"m8490","chr2","1355464"
"m8491","chr2","1355535"
"m8492","chr2","1355583"
"m8493","chr2","1355717"
"m8494","chr2","1355751"
"m8495","chr2","1356039"
"m8496","chr2","1356225"
"m8497","chr2","1356373"
"m8498","chr2","1356522"
"m8499","chr2","1356597"
"m8500","chr2","1356884"
"m8501","chr2","1356945"
"m8502","chr2","1357023"
"m8503","chr2","1357221"
"m8504","chr2","1357566"
"m8505","chr2","1357575"
"m8506","chr2","1358200"
"m8507","chr2","1358291"
"m8508","chr2","1358563"
"m8509","chr2","1358650"
"m8510","chr2","1358761"
"m8511","chr2","1358779"
"m8512","chr2","1359295"
"m8513","chr2","1359445"
"m8514","chr2","1359820"
"m8515","chr2","1359902"
"m8516","chr2","1360250"
"m8517","chr2","1360488"
"m8518","chr2","1360596"
"m8519","chr2","1360634"
"m8520","chr2","1360737"
"m8521","chr2","1360747"
"m8522","chr2","1360827"
"m8523","chr2","1360870"
"m8524","chr2","1361412"
"m8525","chr2","1361442"
"m8526","chr2","1361460"
"m8527","chr2","1361622"
"m8528","chr2","1361794"
"m8529","chr2","1362149"
"m8530","chr2","1362245"
"m8531","chr2","1362253"
"m8532","chr2","1362295"
"m8533","chr2","1362299"
"m8534","chr2","1362360"
"m8535","chr2","1362401"
"m8536","chr2","1362554"
"m8537","chr2","1362775"
"m8538","chr2","1362833"
"m8539","chr2","1362952"
"m8540","chr2","1364544"
"m8541","chr2","1365036"
"m8542","chr2","1365179"
"m8543","chr2","1365186"
"m8544","chr2","1365332"
"m8545","chr2","1365672"
"m8546","chr2","1365893"
"m8547","chr2","1366203"
"m8548","chr2","1366434"
"m8549","chr2","1366445"
"m8550","chr2","1366646"
"m8551","chr2","1366948"
"m8552","chr2","1367053"
"m8553","chr2","1367088"
"m8554","chr2","1367280"
"m8555","chr2","1367399"
"m8556","chr2","1367618"
"m8557","chr2","1367699"
"m8558","chr2","1367708"
"m8559","chr2","1367799"
"m8560","chr2","1367903"
"m8561","chr2","1368069"
"m8562","chr2","1368300"
"m8563","chr2","1368314"
"m8564","chr2","1368344"
"m8565","chr2","1368376"
"m8566","chr2","1368553"
"m8567","chr2","1368740"
"m8568","chr2","1368844"
"m8569","chr2","1368999"
"m8570","chr2","1369173"
"m8571","chr2","1369492"
"m8572","chr2","1369515"
"m8573","chr2","1369926"
"m8574","chr2","1370013"
"m8575","chr2","1370265"
"m8576","chr2","1370300"
"m8577","chr2","1370348"
"m8578","chr2","1370467"
"m8579","chr2","1370798"
"m8580","chr2","1371023"
"m8581","chr2","1371228"
"m8582","chr2","1371263"
"m8583","chr2","1371688"
"m8584","chr2","1372003"
"m8585","chr2","1372042"
"m8586","chr2","1372079"
"m8587","chr2","1372106"
"m8588","chr2","1372161"
"m8589","chr2","1372317"
"m8590","chr2","1372365"
"m8591","chr2","1372380"
"m8592","chr2","1372387"
"m8593","chr2","1372508"
"m8594","chr2","1372525"
"m8595","chr2","1372621"
"m8596","chr2","1373101"
"m8597","chr2","1373349"
"m8598","chr2","1374367"
"m8599","chr2","1374444"
"m8600","chr2","1374511"
"m8601","chr2","1374520"
"m8602","chr2","1375415"
"m8603","chr2","1376077"
"m8604","chr2","1376440"
"m8605","chr2","1376704"
"m8606","chr2","1376711"
"m8607","chr2","1376935"
"m8608","chr2","1377449"
"m8609","chr2","1377495"
"m8610","chr2","1377640"
"m8611","chr2","1377790"
"m8612","chr2","1377818"
"m8613","chr2","1378156"
"m8614","chr2","1378777"
"m8615","chr2","1378833"
"m8616","chr2","1379410"
"m8617","chr2","1379434"
"m8618","chr2","1379554"
"m8619","chr2","1380462"
"m8620","chr2","1380579"
"m8621","chr2","1381011"
"m8622","chr2","1381386"
"m8623","chr2","1381498"
"m8624","chr2","1381554"
"m8625","chr2","1382194"
"m8626","chr2","1382406"
"m8627","chr2","1383401"
"m8628","chr2","1383794"
"m8629","chr2","1383899"
"m8630","chr2","1384065"
"m8631","chr2","1384139"
"m8632","chr2","1384546"
"m8633","chr2","1384985"
"m8634","chr2","1385069"
"m8635","chr2","1385223"
"m8636","chr2","1385675"
"m8637","chr2","1385689"
"m8638","chr2","1385772"
"m8639","chr2","1385829"
"m8640","chr2","1385919"
"m8641","chr2","1386866"
"m8642","chr2","1387137"
"m8643","chr2","1387199"
"m8644","chr2","1387283"
"m8645","chr2","1387688"
"m8646","chr2","1388397"
"m8647","chr2","1389167"
"m8648","chr2","1389540"
"m8649","chr2","1389677"
"m8650","chr2","1390460"
"m8651","chr2","1390559"
"m8652","chr2","1391080"
"m8653","chr2","1395486"
"m8654","chr2","1395958"
"m8655","chr2","1396514"
"m8656","chr2","1397957"
"m8657","chr2","1398431"
"m8658","chr2","1399018"
"m8659","chr2","1400057"
"m8660","chr2","1400343"
"m8661","chr2","1402185"
"m8662","chr2","1403072"
"m8663","chr2","1404440"
"m8664","chr2","1405145"
"m8665","chr2","1405415"
"m8666","chr2","1405725"
"m8667","chr2","1406268"
"m8668","chr2","1406584"
"m8669","chr2","1408787"
"m8670","chr2","1411125"
"m8671","chr2","1411221"
"m8672","chr2","1411246"
"m8673","chr2","1411262"
"m8674","chr2","1411416"
"m8675","chr2","1413166"
"m8676","chr2","1413519"
"m8677","chr2","1413557"
"m8678","chr2","1413702"
"m8679","chr2","1414786"
"m8680","chr2","1415741"
"m8681","chr2","1415947"
"m8682","chr2","1416419"
"m8683","chr2","1417567"
"m8684","chr2","1428362"
"m8685","chr2","1434644"
"m8686","chr2","1434802"
"m8687","chr2","1441059"
"m8688","chr2","1443465"
"m8689","chr2","1444086"
"m8690","chr2","1444523"
"m8691","chr2","1444543"
"m8692","chr2","1444649"
"m8693","chr2","1444782"
"m8694","chr2","1444973"
"m8695","chr2","1445092"
"m8696","chr2","1445285"
"m8697","chr2","1445572"
"m8698","chr2","1445641"
"m8699","chr2","1445714"
"m8700","chr2","1445804"
"m8701","chr2","1446150"
"m8702","chr2","1446159"
"m8703","chr2","1446478"
"m8704","chr2","1446923"
"m8705","chr2","1446973"
"m8706","chr2","1447197"
"m8707","chr2","1447231"
"m8708","chr2","1447414"
"m8709","chr2","1447472"
"m8710","chr2","1447879"
"m8711","chr2","1447910"
"m8712","chr2","1448530"
"m8713","chr2","1448785"
"m8714","chr2","1448920"
"m8715","chr2","1449491"
"m8716","chr2","1449520"
"m8717","chr2","1449647"
"m8718","chr2","1449878"
"m8719","chr2","1449920"
"m8720","chr2","1450034"
"m8721","chr2","1450168"
"m8722","chr2","1450211"
"m8723","chr2","1450314"
"m8724","chr2","1450949"
"m8725","chr2","1451273"
"m8726","chr2","1451295"
"m8727","chr2","1451313"
"m8728","chr2","1451591"
"m8729","chr2","1451628"
"m8730","chr2","1453223"
"m8731","chr2","1454179"
"m8732","chr2","1454362"
"m8733","chr2","1455035"
"m8734","chr2","1455062"
"m8735","chr2","1455454"
"m8736","chr2","1457586"
"m8737","chr2","1458045"
"m8738","chr2","1458985"
"m8739","chr2","1459032"
"m8740","chr2","1459251"
"m8741","chr2","1459333"
"m8742","chr2","1460115"
"m8743","chr2","1460400"
"m8744","chr2","1461079"
"m8745","chr2","1461185"
"m8746","chr2","1463306"
"m8747","chr2","1465219"
"m8748","chr2","1465288"
"m8749","chr2","1465775"
"m8750","chr2","1466079"
"m8751","chr2","1466738"
"m8752","chr2","1467193"
"m8753","chr2","1467297"
"m8754","chr2","1468380"
"m8755","chr2","1468492"
"m8756","chr2","1468961"
"m8757","chr2","1469081"
"m8758","chr2","1469709"
"m8759","chr2","1469995"
"m8760","chr2","1470311"
"m8761","chr2","1471211"
"m8762","chr2","1471317"
"m8763","chr2","1471552"
"m8764","chr2","1471617"
"m8765","chr2","1472908"
"m8766","chr2","1473133"
"m8767","chr2","1473422"
"m8768","chr2","1473442"
"m8769","chr2","1473610"
"m8770","chr2","1474498"
"m8771","chr2","1474615"
"m8772","chr2","1475788"
"m8773","chr2","1475989"
"m8774","chr2","1476442"
"m8775","chr2","1477009"
"m8776","chr2","1477186"
"m8777","chr2","1477518"
"m8778","chr2","1478534"
"m8779","chr2","1478586"
"m8780","chr2","1479617"
"m8781","chr2","1479646"
"m8782","chr2","1480276"
"m8783","chr2","1480933"
"m8784","chr2","1481432"
"m8785","chr2","1482899"
"m8786","chr2","1483028"
"m8787","chr2","1484599"
"m8788","chr2","1485427"
"m8789","chr2","1485544"
"m8790","chr2","1487387"
"m8791","chr2","1488159"
"m8792","chr2","1491435"
"m8793","chr2","1492594"
"m8794","chr2","1493616"
"m8795","chr2","1493827"
"m8796","chr2","1495083"
"m8797","chr2","1495833"
"m8798","chr2","1496168"
"m8799","chr2","1496278"
"m8800","chr2","1496607"
"m8801","chr2","1496775"
"m8802","chr2","1498888"
"m8803","chr2","1499161"
"m8804","chr2","1500617"
"m8805","chr2","1501230"
"m8806","chr2","1501614"
"m8807","chr2","1502232"
"m8808","chr2","1502304"
"m8809","chr2","1502323"
"m8810","chr2","1502552"
"m8811","chr2","1502558"
"m8812","chr2","1503279"
"m8813","chr2","1504559"
"m8814","chr2","1508079"
"m8815","chr2","1508922"
"m8816","chr2","1509208"
"m8817","chr2","1513903"
"m8818","chr2","1515740"
"m8819","chr2","1518124"
"m8820","chr2","1518352"
"m8821","chr2","1519749"
"m8822","chr2","1519845"
"m8823","chr2","1519901"
"m8824","chr2","1521534"
"m8825","chr2","1522592"
"m8826","chr2","1525790"
"m8827","chr2","1526212"
"m8828","chr2","1526275"
"m8829","chr2","1526430"
"m8830","chr2","1526493"
"m8831","chr2","1526841"
"m8832","chr2","1527202"
"m8833","chr2","1527362"
"m8834","chr2","1529280"
"m8835","chr2","1531365"
"m8836","chr2","1532192"
"m8837","chr2","1532411"
"m8838","chr2","1532582"
"m8839","chr2","1534256"
"m8840","chr2","1534377"
"m8841","chr2","1534668"
"m8842","chr2","1536416"
"m8843","chr2","1537878"
"m8844","chr2","1538289"
"m8845","chr2","1539896"
"m8846","chr2","1540929"
"m8847","chr2","1541701"
"m8848","chr2","1541953"
"m8849","chr2","1542184"
"m8850","chr2","1542189"
"m8851","chr2","1544266"
"m8852","chr2","1544467"
"m8853","chr2","1545155"
"m8854","chr2","1545746"
"m8855","chr2","1546602"
"m8856","chr2","1547519"
"m8857","chr2","1548222"
"m8858","chr2","1549199"
"m8859","chr2","1550487"
"m8860","chr2","1550638"
"m8861","chr2","1551045"
"m8862","chr2","1551431"
"m8863","chr2","1551710"
"m8864","chr2","1552931"
"m8865","chr2","1555062"
"m8866","chr2","1556357"
"m8867","chr2","1558889"
"m8868","chr2","1559251"
"m8869","chr2","1561106"
"m8870","chr2","1562449"
"m8871","chr2","1563436"
"m8872","chr2","1564384"
"m8873","chr2","1565975"
"m8874","chr2","1569011"
"m8875","chr2","1573242"
"m8876","chr2","1582728"
"m8877","chr2","1586543"
"m8878","chr2","1589478"
"m8879","chr2","1592374"
"m8880","chr2","1593320"
"m8881","chr2","1594025"
"m8882","chr2","1594078"
"m8883","chr2","1595789"
"m8884","chr2","1596999"
"m8885","chr2","1599012"
"m8886","chr2","1600418"
"m8887","chr2","1600568"
"m8888","chr2","1600900"
"m8889","chr2","1601584"
"m8890","chr2","1604300"
"m8891","chr2","1604306"
"m8892","chr2","1604441"
"m8893","chr2","1604943"
"m8894","chr2","1605084"
"m8895","chr2","1608056"
"m8896","chr2","1609227"
"m8897","chr2","1609624"
"m8898","chr2","1609749"
"m8899","chr2","1609881"
"m8900","chr2","1610221"
"m8901","chr2","1610545"
"m8902","chr2","1610813"
"m8903","chr2","1611709"
"m8904","chr2","1611865"
"m8905","chr2","1613330"
"m8906","chr2","1614062"
"m8907","chr2","1614577"
"m8908","chr2","1614646"
"m8909","chr2","1615027"
"m8910","chr2","1616404"
"m8911","chr2","1617827"
"m8912","chr2","1619371"
"m8913","chr2","1620615"
"m8914","chr2","1624647"
"m8915","chr2","1627077"
"m8916","chr2","1628003"
"m8917","chr2","1628222"
"m8918","chr2","1632889"
"m8919","chr2","1632952"
"m8920","chr2","1633769"
"m8921","chr2","1634698"
"m8922","chr2","1634811"
"m8923","chr2","1635383"
"m8924","chr2","1636750"
"m8925","chr2","1637247"
"m8926","chr2","1637267"
"m8927","chr2","1637275"
"m8928","chr2","1637387"
"m8929","chr2","1638887"
"m8930","chr2","1641337"
"m8931","chr2","1641448"
"m8932","chr2","1642008"
"m8933","chr2","1642648"
"m8934","chr2","1643298"
"m8935","chr2","1643712"
"m8936","chr2","1644881"
"m8937","chr2","1645473"
"m8938","chr2","1645777"
"m8939","chr2","1648356"
"m8940","chr2","1648389"
"m8941","chr2","1648598"
"m8942","chr2","1648979"
"m8943","chr2","1649108"
"m8944","chr2","1649358"
"m8945","chr2","1649406"
"m8946","chr2","1649538"
"m8947","chr2","1649711"
"m8948","chr2","1649763"
"m8949","chr2","1649773"
"m8950","chr2","1649819"
"m8951","chr2","1649933"
"m8952","chr2","1649982"
"m8953","chr2","1650058"
"m8954","chr2","1650065"
"m8955","chr2","1650106"
"m8956","chr2","1650354"
"m8957","chr2","1650363"
"m8958","chr2","1650572"
"m8959","chr2","1650635"
"m8960","chr2","1650747"
"m8961","chr2","1650797"
"m8962","chr2","1650998"
"m8963","chr2","1651016"
"m8964","chr2","1651143"
"m8965","chr2","1651161"
"m8966","chr2","1651323"
"m8967","chr2","1651395"
"m8968","chr2","1651709"
"m8969","chr2","1651773"
"m8970","chr2","1651841"
"m8971","chr2","1652131"
"m8972","chr2","1652375"
"m8973","chr2","1652442"
"m8974","chr2","1652514"
"m8975","chr2","1652608"
"m8976","chr2","1652736"
"m8977","chr2","1652867"
"m8978","chr2","1653111"
"m8979","chr2","1653199"
"m8980","chr2","1653271"
"m8981","chr2","1653445"
"m8982","chr2","1653624"
"m8983","chr2","1653807"
"m8984","chr2","1653840"
"m8985","chr2","1654212"
"m8986","chr2","1654227"
"m8987","chr2","1654467"
"m8988","chr2","1654544"
"m8989","chr2","1654750"
"m8990","chr2","1654770"
"m8991","chr2","1654901"
"m8992","chr2","1654976"
"m8993","chr2","1655051"
"m8994","chr2","1655063"
"m8995","chr2","1655233"
"m8996","chr2","1655285"
"m8997","chr2","1655345"
"m8998","chr2","1655512"
"m8999","chr2","1655533"
"m9000","chr2","1655552"
"m9001","chr2","1655620"
"m9002","chr2","1655713"
"m9003","chr2","1655791"
"m9004","chr2","1656048"
"m9005","chr2","1656244"
"m9006","chr2","1656403"
"m9007","chr2","1656424"
"m9008","chr2","1657168"
"m9009","chr2","1657375"
"m9010","chr2","1657623"
"m9011","chr2","1657720"
"m9012","chr2","1658357"
"m9013","chr2","1658445"
"m9014","chr2","1658913"
"m9015","chr2","1660334"
"m9016","chr2","1660599"
"m9017","chr2","1660821"
"m9018","chr2","1660847"
"m9019","chr2","1663229"
"m9020","chr2","1663561"
"m9021","chr2","1666420"
"m9022","chr2","1669014"
"m9023","chr2","1670379"
"m9024","chr2","1670403"
"m9025","chr2","1674447"
"m9026","chr2","1674618"
"m9027","chr2","1675182"
"m9028","chr2","1675284"
"m9029","chr2","1675903"
"m9030","chr2","1676324"
"m9031","chr2","1677494"
"m9032","chr2","1677664"
"m9033","chr2","1679189"
"m9034","chr2","1679798"
"m9035","chr2","1680417"
"m9036","chr2","1680744"
"m9037","chr2","1680777"
"m9038","chr2","1680782"
"m9039","chr2","1681639"
"m9040","chr2","1681779"
"m9041","chr2","1685013"
"m9042","chr2","1685658"
"m9043","chr2","1686539"
"m9044","chr2","1687662"
"m9045","chr2","1688033"
"m9046","chr2","1688241"
"m9047","chr2","1688357"
"m9048","chr2","1688422"
"m9049","chr2","1688686"
"m9050","chr2","1688971"
"m9051","chr2","1688996"
"m9052","chr2","1689078"
"m9053","chr2","1689113"
"m9054","chr2","1689334"
"m9055","chr2","1690243"
"m9056","chr2","1690407"
"m9057","chr2","1690571"
"m9058","chr2","1690656"
"m9059","chr2","1691266"
"m9060","chr2","1691679"
"m9061","chr2","1692930"
"m9062","chr2","1693520"
"m9063","chr2","1693551"
"m9064","chr2","1693981"
"m9065","chr2","1694730"
"m9066","chr2","1698711"
"m9067","chr2","1700909"
"m9068","chr2","1703531"
"m9069","chr2","1706613"
"m9070","chr2","1707346"
"m9071","chr2","1708345"
"m9072","chr2","1708619"
"m9073","chr2","1710852"
"m9074","chr2","1711107"
"m9075","chr2","1711485"
"m9076","chr2","1713340"
"m9077","chr2","1713403"
"m9078","chr2","1714525"
"m9079","chr2","1717764"
"m9080","chr2","1718148"
"m9081","chr2","1720104"
"m9082","chr2","1720260"
"m9083","chr2","1722646"
"m9084","chr2","1722894"
"m9085","chr2","1724245"
"m9086","chr2","1724832"
"m9087","chr2","1725084"
"m9088","chr2","1725783"
"m9089","chr2","1728765"
"m9090","chr2","1732555"
"m9091","chr2","1732747"
"m9092","chr2","1733297"
"m9093","chr2","1733592"
"m9094","chr2","1734263"
"m9095","chr2","1735898"
"m9096","chr2","1736129"
"m9097","chr2","1738861"
"m9098","chr2","1738952"
"m9099","chr2","1739240"
"m9100","chr2","1739836"
"m9101","chr2","1740340"
"m9102","chr2","1741196"
"m9103","chr2","1742355"
"m9104","chr2","1742536"
"m9105","chr2","1742901"
"m9106","chr2","1743432"
"m9107","chr2","1744083"
"m9108","chr2","1744147"
"m9109","chr2","1745382"
"m9110","chr2","1745514"
"m9111","chr2","1746021"
"m9112","chr2","1746797"
"m9113","chr2","1748130"
"m9114","chr2","1748709"
"m9115","chr2","1750365"
"m9116","chr2","1750786"
"m9117","chr2","1751719"
"m9118","chr2","1761338"
"m9119","chr2","1761390"
"m9120","chr2","1763188"
"m9121","chr2","1763358"
"m9122","chr2","1763669"
"m9123","chr2","1764233"
"m9124","chr2","1766000"
"m9125","chr2","1769956"
"m9126","chr2","1770973"
"m9127","chr2","1773342"
"m9128","chr2","1773404"
"m9129","chr2","1774519"
"m9130","chr2","1775755"
"m9131","chr2","1775941"
"m9132","chr2","1775956"
"m9133","chr2","1781875"
"m9134","chr2","1782654"
"m9135","chr2","1782830"
"m9136","chr2","1782942"
"m9137","chr2","1783312"
"m9138","chr2","1783399"
"m9139","chr2","1786848"
"m9140","chr2","1787552"
"m9141","chr2","1790487"
"m9142","chr2","1790793"
"m9143","chr2","1790830"
"m9144","chr2","1792337"
"m9145","chr2","1792669"
"m9146","chr2","1795661"
"m9147","chr2","1795958"
"m9148","chr2","1796862"
"m9149","chr2","1798013"
"m9150","chr2","1799383"
"m9151","chr2","1799537"
"m9152","chr2","1799702"
"m9153","chr2","1802277"
"m9154","chr2","1803271"
"m9155","chr2","1804257"
"m9156","chr2","1804869"
"m9157","chr2","1806538"
"m9158","chr2","1809846"
"m9159","chr2","1810324"
"m9160","chr2","1810333"
