"marker","chr","pos"
"m3530","chr1",1384.4772
"m3531","chr1",1384.6004
"m3532","chr1",1384.852
"m3533","chr1",1385.6048
"m3534","chr1",1386.0736
"m3535","chr1",1386.3196
"m3536","chr1",1386.6076
"m3537","chr1",1386.6744
"m3538","chr1",1387.0304
"m3539","chr1",1387.4564
"m3540","chr1",1387.578
"m3541","chr1",1387.7068
"m3542","chr1",1388.1528
"m3543","chr1",1390.2496
"m3544","chr1",1390.9292
"m3545","chr1",1391.842
"m3546","chr1",1392.6056
"m3547","chr1",1392.7268
"m3548","chr1",1392.964
"m3549","chr1",1393
"m3550","chr1",1393.04
"m3551","chr1",1393.1432
"m3552","chr1",1393.1544
"m3553","chr1",1393.4612
"m3554","chr1",1393.4776
"m3555","chr1",1393.5172
"m3556","chr1",1393.5404
"m3557","chr1",1393.5484
"m3558","chr1",1393.5532
"m3559","chr1",1393.6148
"m3560","chr1",1393.6444
"m3561","chr1",1393.8944
"m3562","chr1",1393.9784
"m3563","chr1",1394.2764
"m3564","chr1",1394.312
"m3565","chr1",1394.5072
"m3566","chr1",1394.954
"m3567","chr1",1394.9704
"m3568","chr1",1395.0292
"m3569","chr1",1395.1724
"m3570","chr1",1395.2056
"m3571","chr1",1395.5296
"m3572","chr1",1395.7948
"m3573","chr1",1396.04
"m3574","chr1",1396.5104
"m3575","chr1",1396.668
"m3576","chr1",1396.8536
"m3577","chr1",1397.9212
"m3578","chr1",1397.9872
"m3579","chr1",1398.254
"m3580","chr1",1398.436
"m3581","chr1",1398.754
"m3582","chr1",1398.9424
"m3583","chr1",1399.0176
"m3584","chr1",1399.454
"m3585","chr1",1399.5164
"m3586","chr1",1402.6364
"m3587","chr1",1403.3856
"m3588","chr1",1403.658
"m3589","chr1",1404.7112
"m3590","chr1",1405.0488
"m3591","chr1",1405.0764
"m3592","chr1",1406.2464
"m3593","chr1",1406.3524
"m3594","chr1",1406.7452
"m3595","chr1",1406.8668
"m3596","chr1",1407.3716
"m3597","chr1",1407.4776
"m3598","chr1",1407.504
"m3599","chr1",1407.5616
"m3600","chr1",1407.6016
"m3601","chr1",1407.9264
"m3602","chr1",1408.114
"m3603","chr1",1409.2464
"m3604","chr1",1409.2856
"m3605","chr1",1410.6892
"m3606","chr1",1410.8008
"m3607","chr1",1411.3112
"m3608","chr1",1411.4308
"m3609","chr1",1411.7544
"m3610","chr1",1411.8872
"m3611","chr1",1412.0812
"m3612","chr1",1413.2352
"m3613","chr1",1414.2352
"m3614","chr1",1414.5752
"m3615","chr1",1415.0524
"m3616","chr1",1418.7956
"m3617","chr1",1418.8792
"m3618","chr1",1419.7596
"m3619","chr1",1420.6636
"m3620","chr1",1421.084
"m3621","chr1",1421.444
"m3622","chr1",1421.4476
"m3623","chr1",1421.5488
"m3624","chr1",1421.598
"m3625","chr1",1421.682
"m3626","chr1",1421.9348
"m3627","chr1",1423.1768
"m3628","chr1",1423.3788
"m3629","chr1",1423.8728
"m3630","chr1",1424.32
"m3631","chr1",1424.7132
"m3632","chr1",1424.8576
"m3633","chr1",1424.8904
"m3634","chr1",1425.4168
"m3635","chr1",1427.0416
"m3636","chr1",1428.0056
"m3637","chr1",1428.0372
"m3638","chr1",1429.2216
"m3639","chr1",1429.39
"m3640","chr1",1429.4392
"m3641","chr1",1429.7936
"m3642","chr1",1429.7992
"m3643","chr1",1429.8524
"m3644","chr1",1429.88
"m3645","chr1",1430.2156
"m3646","chr1",1430.4532
"m3647","chr1",1430.6304
"m3648","chr1",1431.2592
"m3649","chr1",1431.7416
"m3650","chr1",1431.7668
"m3651","chr1",1432.5688
"m3652","chr1",1433.1024
"m3653","chr1",1433.6036
"m3654","chr1",1433.7916
"m3655","chr1",1435.0996
"m3656","chr1",1435.2064
"m3657","chr1",1435.2424
"m3658","chr1",1435.9284
"m3659","chr1",1436.3344
"m3660","chr1",1436.4744
"m3661","chr1",1436.5004
"m3662","chr1",1437.3248
"m3663","chr1",1437.3792
"m3664","chr1",1437.5312
"m3665","chr1",1438.0116
"m3666","chr1",1438.1652
"m3667","chr1",1438.43
"m3668","chr1",1438.8288
"m3669","chr1",1438.8616
"m3670","chr1",1439.0192
"m3671","chr1",1439.1928
"m3672","chr1",1439.3244
"m3673","chr1",1439.4532
"m3674","chr1",1439.522
"m3675","chr1",1439.5568
"m3676","chr1",1439.7944
"m3677","chr1",1439.8108
"m3678","chr1",1440.138
"m3679","chr1",1440.1848
"m3680","chr1",1440.7268
"m3681","chr1",1440.7616
"m3682","chr1",1440.8332
"m3683","chr1",1440.8608
"m3684","chr1",1441.2896
"m3685","chr1",1441.4112
"m3686","chr1",1441.4256
"m3687","chr1",1441.47
"m3688","chr1",1441.6824
"m3689","chr1",1441.9732
"m3690","chr1",1442.1688
"m3691","chr1",1442.2612
"m3692","chr1",1442.3136
"m3693","chr1",1442.604
"m3694","chr1",1442.6364
"m3695","chr1",1444.708
"m3696","chr1",1445.3556
"m3697","chr1",1445.888
"m3698","chr1",1446.2228
"m3699","chr1",1446.3616
"m3700","chr1",1446.744
"m3701","chr1",1447.04
"m3702","chr1",1447.0548
"m3703","chr1",1447.3728
"m3704","chr1",1447.5456
"m3705","chr1",1447.892
"m3706","chr1",1447.9464
"m3707","chr1",1447.9756
"m3708","chr1",1448.0624
"m3709","chr1",1448.8764
"m3710","chr1",1449.2628
"m3711","chr1",1449.7336
"m3712","chr1",1449.8492
"m3713","chr1",1450.0896
"m3714","chr1",1450.3248
"m3715","chr1",1450.4648
"m3716","chr1",1450.524
"m3717","chr1",1450.6964
"m3718","chr1",1451.1748
"m3719","chr1",1451.2264
"m3720","chr1",1451.4652
"m3721","chr1",1451.5188
"m3722","chr1",1451.6408
"m3723","chr1",1451.9456
"m3724","chr1",1452.1696
"m3725","chr1",1452.2252
"m3726","chr1",1452.3724
"m3727","chr1",1452.4968
"m3728","chr1",1452.5
"m3729","chr1",1452.6104
"m3730","chr1",1453.0648
"m3731","chr1",1453.7152
"m3732","chr1",1455.5692
"m3733","chr1",1455.6784
"m3734","chr1",1455.7976
"m3735","chr1",1455.844
"m3736","chr1",1456.5544
"m3737","chr1",1456.6328
"m3738","chr1",1457.2544
"m3739","chr1",1457.66
"m3740","chr1",1457.806
"m3741","chr1",1458.4276
"m3742","chr1",1458.4556
"m3743","chr1",1458.6252
"m3744","chr1",1458.7632
"m3745","chr1",1458.8392
"m3746","chr1",1458.844
"m3747","chr1",1459.1496
"m3748","chr1",1459.266
"m3749","chr1",1459.5232
"m3750","chr1",1461.3876
"m3751","chr1",1462.328
"m3752","chr1",1463.3108
"m3753","chr1",1463.3908
"m3754","chr1",1464.548
"m3755","chr1",1464.6568
"m3756","chr1",1464.9764
"m3757","chr1",1465.1432
"m3758","chr1",1465.3864
"m3759","chr1",1465.4296
"m3760","chr1",1465.7948
"m3761","chr1",1465.8252
"m3762","chr1",1466.0808
"m3763","chr1",1466.1288
"m3764","chr1",1466.5172
"m3765","chr1",1466.834
"m3766","chr1",1467.4752
"m3767","chr1",1468.0324
"m3768","chr1",1468.0856
"m3769","chr1",1468.78
"m3770","chr1",1469.034
"m3771","chr1",1469.5508
"m3772","chr1",1470.0516
"m3773","chr1",1470.1452
"m3774","chr1",1470.4712
"m3775","chr1",1470.8252
"m3776","chr1",1471.3996
"m3777","chr1",1472.1344
"m3778","chr1",1473.428
"m3779","chr1",1473.4356
"m3780","chr1",1473.6696
"m3781","chr1",1474.278
"m3782","chr1",1474.486
"m3783","chr1",1474.6636
"m3784","chr1",1474.6796
"m3785","chr1",1474.7
"m3786","chr1",1474.7136
"m3787","chr1",1475.2772
"m3788","chr1",1475.4296
"m3789","chr1",1475.6732
"m3790","chr1",1475.7028
"m3791","chr1",1475.732
"m3792","chr1",1477.2552
"m3793","chr1",1477.4076
"m3794","chr1",1477.638
"m3795","chr1",1478.3584
"m3796","chr1",1478.412
"m3797","chr1",1478.886
"m3798","chr1",1479.258
"m3799","chr1",1479.3488
"m3800","chr1",1479.4708
"m3801","chr1",1479.8152
"m3802","chr1",1479.98
"m3803","chr1",1481.0108
"m3804","chr1",1481.9616
"m3805","chr1",1482.1776
"m3806","chr1",1482.206
"m3807","chr1",1482.238
"m3808","chr1",1482.3272
"m3809","chr1",1482.4128
"m3810","chr1",1483.1524
"m3811","chr1",1483.5068
"m3812","chr1",1484.2156
"m3813","chr1",1484.3108
"m3814","chr1",1485.8532
"m3815","chr1",1487.1988
"m3816","chr1",1488.0668
"m3817","chr1",1488.3724
"m3818","chr1",1488.6096
"m3819","chr1",1488.688
"m3820","chr1",1489.5136
"m3821","chr1",1490.9008
"m3822","chr1",1490.9028
"m3823","chr1",1490.9972
"m3824","chr1",1491.0212
"m3825","chr1",1491.3036
"m3826","chr1",1491.654
"m3827","chr1",1491.9796
"m3828","chr1",1492.296
"m3829","chr1",1492.854
"m3830","chr1",1493.0916
"m3831","chr1",1493.6344
"m3832","chr1",1494.2844
"m3833","chr1",1494.4304
"m3834","chr1",1494.456
"m3835","chr1",1494.6284
"m3836","chr1",1494.95
"m3837","chr1",1495.3548
"m3838","chr1",1495.7004
"m3839","chr1",1496.5976
"m3840","chr1",1496.962
"m3841","chr1",1497.0396
"m3842","chr1",1499.076
"m3843","chr1",1499.1724
"m3844","chr1",1499.1944
"m3845","chr1",1499.3396
"m3846","chr1",1499.516
"m3847","chr1",1499.8588
"m3848","chr1",1499.9504
"m3849","chr1",1499.9744
"m3850","chr1",1500.0348
"m3851","chr1",1500.16
"m3852","chr1",1500.378
"m3853","chr1",1501.3444
"m3854","chr1",1501.5416
"m3855","chr1",1502.5068
"m3856","chr1",1502.9316
"m3857","chr1",1503.3052
"m3858","chr1",1503.5204
"m3859","chr1",1504.0584
"m3860","chr1",1504.0816
"m3861","chr1",1504.4036
"m3862","chr1",1504.6596
"m3863","chr1",1504.7704
"m3864","chr1",1506.3936
"m3865","chr1",1507.0356
"m3866","chr1",1507.3984
"m3867","chr1",1507.6348
"m3868","chr1",1507.644
"m3869","chr1",1508.2108
"m3870","chr1",1508.2208
"m3871","chr1",1508.246
"m3872","chr1",1508.522
"m3873","chr1",1508.8296
"m3874","chr1",1508.8716
"m3875","chr1",1509.1492
"m3876","chr1",1509.168
"m3877","chr1",1509.1932
"m3878","chr1",1509.5136
"m3879","chr1",1509.604
"m3880","chr1",1510.752
"m3881","chr1",1510.776
"m3882","chr1",1510.84
"m3883","chr1",1511.3988
"m3884","chr1",1512.7248
"m3885","chr1",1513.7196
"m3886","chr1",1513.9064
"m3887","chr1",1514.2264
"m3888","chr1",1514.2756
"m3889","chr1",1514.3928
"m3890","chr1",1514.4704
"m3891","chr1",1514.7048
"m3892","chr1",1514.8184
"m3893","chr1",1515.4152
"m3894","chr1",1515.4452
"m3895","chr1",1515.6364
"m3896","chr1",1516.1036
"m3897","chr1",1516.7716
"m3898","chr1",1516.964
"m3899","chr1",1516.9956
"m3900","chr1",1517.5476
"m3901","chr1",1517.8724
"m3902","chr1",1518.1704
"m3903","chr1",1518.31
"m3904","chr1",1519.16
"m3905","chr1",1519.7052
"m3906","chr1",1519.7912
"m3907","chr1",1520.102
"m3908","chr1",1520.7072
"m3909","chr1",1521.0248
"m3910","chr1",1521.3804
"m3911","chr1",1521.5564
"m3912","chr1",1521.6652
"m3913","chr1",1522.5288
"m3914","chr1",1523.458
"m3915","chr1",1523.7028
"m3916","chr1",1524.8176
"m3917","chr1",1525.0032
"m3918","chr1",1525.1864
"m3919","chr1",1525.2916
"m3920","chr1",1525.5156
"m3921","chr1",1526.002
"m3922","chr1",1526.006
"m3923","chr1",1526.0348
"m3924","chr1",1526.8828
"m3925","chr1",1526.916
"m3926","chr1",1528.5256
"m3927","chr1",1528.5804
"m3928","chr1",1529.2088
"m3929","chr1",1529.5744
"m3930","chr1",1529.762
"m3931","chr1",1529.812
"m3932","chr1",1530.3636
"m3933","chr1",1530.662
"m3934","chr1",1531.3
"m3935","chr1",1533.2684
"m3936","chr1",1534.182
"m3937","chr1",1534.374
"m3938","chr1",1534.648
"m3939","chr1",1536.2832
"m3940","chr1",1536.2852
"m3941","chr1",1536.3864
"m3942","chr1",1536.7152
"m3943","chr1",1537.708
"m3944","chr1",1537.9064
"m3945","chr1",1539.0168
"m3946","chr1",1539.2944
"m3947","chr1",1539.4892
"m3948","chr1",1539.5284
"m3949","chr1",1539.9648
"m3950","chr1",1540.3652
"m3951","chr1",1540.3976
"m3952","chr1",1540.4192
"m3953","chr1",1540.5192
"m3954","chr1",1541.1108
"m3955","chr1",1541.254
"m3956","chr1",1541.8112
"m3957","chr1",1541.8488
"m3958","chr1",1543.294
"m3959","chr1",1543.326
"m3960","chr1",1544.302
"m3961","chr1",1544.7068
"m3962","chr1",1545.028
"m3963","chr1",1546.1636
"m3964","chr1",1546.5028
"m3965","chr1",1547.0256
"m3966","chr1",1547.5744
"m3967","chr1",1547.7528
"m3968","chr1",1548.7596
"m3969","chr1",1549.376
"m3970","chr1",1549.9192
"m3971","chr1",1549.96
"m3972","chr1",1550.1164
"m3973","chr1",1550.8624
"m3974","chr1",1551.1436
"m3975","chr1",1551.8052
"m3976","chr1",1551.9856
"m3977","chr1",1552.3208
"m3978","chr1",1552.6144
"m3979","chr1",1553.5956
"m3980","chr1",1553.6848
"m3981","chr1",1553.9052
"m3982","chr1",1554.4292
"m3983","chr1",1554.6948
"m3984","chr1",1555.1132
"m3985","chr1",1556.1028
"m3986","chr1",1556.1248
"m3987","chr1",1556.1384
"m3988","chr1",1556.1728
"m3989","chr1",1556.2128
"m3990","chr1",1556.6784
"m3991","chr1",1556.8368
"m3992","chr1",1556.9832
"m3993","chr1",1557.1768
"m3994","chr1",1557.3032
"m3995","chr1",1557.3616
"m3996","chr1",1557.822
"m3997","chr1",1557.8732
"m3998","chr1",1557.9392
"m3999","chr1",1558.054
"m4000","chr1",1558.212
"m4001","chr1",1558.2988
"m4002","chr1",1558.316
"m4003","chr1",1558.8496
"m4004","chr1",1560.692
"m4005","chr1",1561.5068
"m4006","chr1",1562.642
"m4007","chr1",1563.078
"m4008","chr1",1563.136
"m4009","chr1",1563.2456
"m4010","chr1",1563.2624
"m4011","chr1",1563.4288
"m4012","chr1",1564.3756
"m4013","chr1",1565.0356
"m4014","chr1",1565.5136
"m4015","chr1",1566.854
"m4016","chr1",1567.3384
"m4017","chr1",1567.4508
"m4018","chr1",1567.6956
"m4019","chr1",1569.6952
"m4020","chr1",1570.4312
"m4021","chr1",1570.9172
"m4022","chr1",1571.3056
"m4023","chr1",1572.4936
"m4024","chr1",1572.7252
"m4025","chr1",1573.1112
"m4026","chr1",1573.582
"m4027","chr1",1573.7784
"m4028","chr1",1574.2932
"m4029","chr1",1574.3052
"m4030","chr1",1575.4056
"m4031","chr1",1575.804
"m4032","chr1",1577.7344
"m4033","chr1",1578.6912
"m4034","chr1",1578.9116
"m4035","chr1",1579.2512
"m4036","chr1",1580.53
"m4037","chr1",1580.9044
"m4038","chr1",1581.0668
"m4039","chr1",1582.1924
"m4040","chr1",1582.4856
"m4041","chr1",1583.2988
"m4042","chr1",1583.4416
"m4043","chr1",1583.7512
"m4044","chr1",1583.888
"m4045","chr1",1584.4804
"m4046","chr1",1584.7712
"m4047","chr1",1585.0128
"m4048","chr1",1585.5416
"m4049","chr1",1586.3028
"m4050","chr1",1587.2444
"m4051","chr1",1587.49
"m4052","chr1",1589.2608
"m4053","chr1",1589.8052
"m4054","chr1",1590.318
"m4055","chr1",1590.8664
"m4056","chr1",1590.9536
"m4057","chr1",1591.4744
"m4058","chr1",1591.5152
"m4059","chr1",1591.9068
"m4060","chr1",1591.9664
"m4061","chr1",1593.1488
"m4062","chr1",1593.2092
"m4063","chr1",1593.4152
"m4064","chr1",1593.5828
"m4065","chr1",1593.9292
"m4066","chr1",1594.8228
"m4067","chr1",1595.0452
"m4068","chr1",1595.1268
"m4069","chr1",1595.844
"m4070","chr1",1596.18
"m4071","chr1",1597.3908
"m4072","chr1",1599.3004
"m4073","chr1",1599.4328
"m4074","chr1",1600.12
"m4075","chr1",1600.3188
"m4076","chr1",1600.962
"m4077","chr1",1601.85
"m4078","chr1",1603.0596
"m4079","chr1",1603.3252
"m4080","chr1",1603.3876
"m4081","chr1",1603.5684
"m4082","chr1",1604.7048
"m4083","chr1",1604.9148
"m4084","chr1",1605.2512
"m4085","chr1",1605.2732
"m4086","chr1",1605.3804
"m4087","chr1",1606.3104
"m4088","chr1",1607.0728
"m4089","chr1",1607.7772
"m4090","chr1",1609.3532
"m4091","chr1",1609.4384
"m4092","chr1",1609.6064
"m4093","chr1",1610.3884
"m4094","chr1",1611.2136
"m4095","chr1",1611.2548
"m4096","chr1",1611.2992
"m4097","chr1",1611.5204
"m4098","chr1",1611.6868
"m4099","chr1",1611.7084
"m4100","chr1",1612.4412
"m4101","chr1",1612.8268
"m4102","chr1",1612.9212
"m4103","chr1",1613.774
"m4104","chr1",1614.2276
"m4105","chr1",1614.4244
"m4106","chr1",1615.7052
"m4107","chr1",1615.8752
"m4108","chr1",1616.358
"m4109","chr1",1616.6252
"m4110","chr1",1616.7412
"m4111","chr1",1617.4928
"m4112","chr1",1617.5876
"m4113","chr1",1618.9176
"m4114","chr1",1618.9512
"m4115","chr1",1619.078
"m4116","chr1",1619.234
"m4117","chr1",1619.3456
"m4118","chr1",1619.4272
"m4119","chr1",1620.8012
"m4120","chr1",1620.8144
"m4121","chr1",1621.2508
"m4122","chr1",1621.678
"m4123","chr1",1622.2512
"m4124","chr1",1622.6224
"m4125","chr1",1622.7928
"m4126","chr1",1622.816
"m4127","chr1",1622.8724
"m4128","chr1",1623.1116
"m4129","chr1",1623.122
"m4130","chr1",1623.1364
"m4131","chr1",1623.526
"m4132","chr1",1624.0792
"m4133","chr1",1624.1864
"m4134","chr1",1624.8836
"m4135","chr1",1624.9608
"m4136","chr1",1625.2584
"m4137","chr1",1625.3304
"m4138","chr1",1625.6112
"m4139","chr1",1625.7416
"m4140","chr1",1626.0072
"m4141","chr1",1626.0904
"m4142","chr1",1626.136
"m4143","chr1",1626.2576
"m4144","chr1",1626.7128
"m4145","chr1",1626.8012
"m4146","chr1",1626.9232
"m4147","chr1",1626.9292
"m4148","chr1",1627.6964
"m4149","chr1",1627.7444
"m4150","chr1",1627.7984
"m4151","chr1",1628.2972
"m4152","chr1",1628.2992
"m4153","chr1",1628.3856
"m4154","chr1",1628.5448
"m4155","chr1",1628.8372
"m4156","chr1",1628.8476
"m4157","chr1",1629.5392
"m4158","chr1",1629.9692
"m4159","chr1",1629.998
"m4160","chr1",1630.0996
"m4161","chr1",1630.32
"m4162","chr1",1630.3904
"m4163","chr1",1630.5928
"m4164","chr1",1631.6944
"m4165","chr1",1631.7088
"m4166","chr1",1631.8728
"m4167","chr1",1632.0152
"m4168","chr1",1632.2564
"m4169","chr1",1632.3988
"m4170","chr1",1632.8144
"m4171","chr1",1632.8892
"m4172","chr1",1632.9196
"m4173","chr1",1633.3268
"m4174","chr1",1633.6196
"m4175","chr1",1633.814
"m4176","chr1",1634.2272
"m4177","chr1",1634.3448
"m4178","chr1",1634.408
"m4179","chr1",1634.5616
"m4180","chr1",1634.8876
"m4181","chr1",1635.3872
"m4182","chr1",1635.4224
"m4183","chr1",1635.5364
"m4184","chr1",1635.5652
"m4185","chr1",1635.5672
"m4186","chr1",1635.7032
"m4187","chr1",1635.9168
"m4188","chr1",1636.3532
"m4189","chr1",1636.6824
"m4190","chr1",1636.9056
"m4191","chr1",1637.168
"m4192","chr1",1637.496
"m4193","chr1",1637.5416
"m4194","chr1",1637.78
"m4195","chr1",1638.0304
"m4196","chr1",1638.3684
"m4197","chr1",1638.6816
"m4198","chr1",1638.7152
"m4199","chr1",1638.7952
"m4200","chr1",1639.0808
"m4201","chr1",1639.1348
"m4202","chr1",1639.4836
"m4203","chr1",1639.5168
"m4204","chr1",1639.7104
"m4205","chr1",1639.7596
"m4206","chr1",1639.9452
"m4207","chr1",1640.502
"m4208","chr1",1640.5416
"m4209","chr1",1640.6064
"m4210","chr1",1640.648
"m4211","chr1",1640.836
"m4212","chr1",1640.8524
"m4213","chr1",1641.0088
"m4214","chr1",1641.3392
"m4215","chr1",1642.1528
"m4216","chr1",1642.2016
"m4217","chr1",1642.572
"m4218","chr1",1642.5764
"m4219","chr1",1642.7012
"m4220","chr1",1643.2568
"m4221","chr1",1643.4196
"m4222","chr1",1649.8208
"m4223","chr1",1650.1636
"m4224","chr1",1650.3616
"m4225","chr1",1650.8868
"m4226","chr1",1650.9156
"m4227","chr1",1651.1672
"m4228","chr1",1651.734
"m4229","chr1",1651.7804
"m4230","chr1",1651.93
"m4231","chr1",1652.5636
"m4232","chr1",1652.6284
"m4233","chr1",1652.7988
"m4234","chr1",1653.1092
"m4235","chr1",1653.1352
"m4236","chr1",1653.3588
"m4237","chr1",1653.3812
"m4238","chr1",1653.8004
"m4239","chr1",1653.8212
"m4240","chr1",1653.9976
"m4241","chr1",1654.0584
"m4242","chr1",1654.6556
"m4243","chr1",1655.1856
"m4244","chr1",1655.2988
"m4245","chr1",1655.4272
"m4246","chr1",1657.4152
"m4247","chr1",1657.7296
"m4248","chr1",1658.7232
"m4249","chr1",1658.918
"m4250","chr1",1658.9544
"m4251","chr1",1659.1128
"m4252","chr1",1659.3316
"m4253","chr1",1659.332
"m4254","chr1",1659.6452
"m4255","chr1",1659.7668
"m4256","chr1",1659.9076
"m4257","chr1",1660.0208
"m4258","chr1",1661.2676
"m4259","chr1",1661.4564
"m4260","chr1",1661.5784
"m4261","chr1",1661.6572
"m4262","chr1",1662.83
"m4263","chr1",1662.9952
"m4264","chr1",1663.3432
"m4265","chr1",1663.3744
"m4266","chr1",1664.368
"m4267","chr1",1664.5872
"m4268","chr1",1666.7968
"m4269","chr1",1666.8568
"m4270","chr1",1667.51
"m4271","chr1",1667.9388
"m4272","chr1",1667.9492
"m4273","chr1",1668.15
"m4274","chr1",1670.2484
"m4275","chr1",1670.2676
"m4276","chr1",1670.7216
"m4277","chr1",1671.0816
"m4278","chr1",1671.594
"m4279","chr1",1671.67
"m4280","chr1",1671.8628
"m4281","chr1",1672.122
"m4282","chr1",1672.4968
"m4283","chr1",1672.5964
"m4284","chr1",1673.2896
"m4285","chr1",1673.346
"m4286","chr1",1673.5776
"m4287","chr1",1673.6744
"m4288","chr1",1673.9516
"m4289","chr1",1673.9696
"m4290","chr1",1674.084
"m4291","chr1",1674.3104
"m4292","chr1",1674.3876
"m4293","chr1",1674.6
"m4294","chr1",1674.7984
"m4295","chr1",1674.8916
"m4296","chr1",1675.128
"m4297","chr1",1675.7964
"m4298","chr1",1675.8364
"m4299","chr1",1675.8548
"m4300","chr1",1675.9852
"m4301","chr1",1676.0384
"m4302","chr1",1676.2528
"m4303","chr1",1676.8584
"m4304","chr1",1677.0068
"m4305","chr1",1677.0184
"m4306","chr1",1677.0256
"m4307","chr1",1677.1228
"m4308","chr1",1677.3572
"m4309","chr1",1677.554
"m4310","chr1",1678.4444
"m4311","chr1",1678.4612
"m4312","chr1",1678.6248
"m4313","chr1",1678.7852
"m4314","chr1",1678.9536
"m4315","chr1",1679.3244
"m4316","chr1",1679.426
"m4317","chr1",1679.7228
"m4318","chr1",1680.63
"m4319","chr1",1680.7916
"m4320","chr1",1681.296
"m4321","chr1",1681.5224
"m4322","chr1",1683.4572
"m4323","chr1",1683.6444
"m4324","chr1",1683.6836
"m4325","chr1",1683.766
"m4326","chr1",1683.8488
"m4327","chr1",1683.854
"m4328","chr1",1683.8964
"m4329","chr1",1684.0024
"m4330","chr1",1684.0404
"m4331","chr1",1684.07
"m4332","chr1",1684.2364
"m4333","chr1",1684.4172
"m4334","chr1",1684.542
"m4335","chr1",1684.5732
"m4336","chr1",1684.7076
"m4337","chr1",1684.7796
"m4338","chr1",1684.8204
"m4339","chr1",1684.8712
"m4340","chr1",1684.8976
"m4341","chr1",1685.2036
"m4342","chr1",1685.2928
"m4343","chr1",1685.3576
"m4344","chr1",1685.4028
"m4345","chr1",1685.4588
"m4346","chr1",1685.4744
"m4347","chr1",1685.5528
"m4348","chr1",1685.6644
"m4349","chr1",1685.7276
"m4350","chr1",1685.7428
"m4351","chr1",1685.7772
"m4352","chr1",1685.7884
"m4353","chr1",1685.8684
"m4354","chr1",1685.9228
"m4355","chr1",1686.1244
"m4356","chr1",1686.2928
"m4357","chr1",1686.6604
"m4358","chr1",1686.8196
"m4359","chr1",1686.8232
"m4360","chr1",1686.8296
"m4361","chr1",1686.858
"m4362","chr1",1686.8688
"m4363","chr1",1686.95
"m4364","chr1",1686.9544
"m4365","chr1",1686.9572
"m4366","chr1",1686.9676
"m4367","chr1",1686.97
"m4368","chr1",1687.0116
"m4369","chr1",1687.0216
"m4370","chr1",1687.0252
"m4371","chr1",1687.0356
"m4372","chr1",1687.0748
"m4373","chr1",1687.1676
"m4374","chr1",1687.176
"m4375","chr1",1687.2112
"m4376","chr1",1687.2692
"m4377","chr1",1687.4796
"m4378","chr1",1687.8864
"m4379","chr1",1687.9364
"m4380","chr1",1687.978
"m4381","chr1",1687.9856
"m4382","chr1",1688.0012
"m4383","chr1",1688.0116
"m4384","chr1",1688.0356
"m4385","chr1",1688.1264
"m4386","chr1",1688.1552
"m4387","chr1",1688.2884
"m4388","chr1",1688.2936
"m4389","chr1",1688.3236
"m4390","chr1",1688.3744
"m4391","chr1",1688.4556
"m4392","chr1",1688.5928
"m4393","chr1",1688.6532
"m4394","chr1",1688.6656
"m4395","chr1",1688.6724
"m4396","chr1",1688.69
"m4397","chr1",1688.774
"m4398","chr1",1688.7816
"m4399","chr1",1688.8324
"m4400","chr1",1688.8992
"m4401","chr1",1689.2924
"m4402","chr1",1689.3472
"m4403","chr1",1689.3624
"m4404","chr1",1689.3972
"m4405","chr1",1689.4656
"m4406","chr1",1689.6484
"m4407","chr1",1689.706
"m4408","chr1",1689.7952
"m4409","chr1",1689.8428
"m4410","chr1",1689.8776
"m4411","chr1",1689.8836
"m4412","chr1",1689.912
"m4413","chr1",1689.972
"m4414","chr1",1690.3776
"m4415","chr1",1690.3956
"m4416","chr1",1690.4448
"m4417","chr1",1690.5504
"m4418","chr1",1690.6672
"m4419","chr1",1690.9004
"m4420","chr1",1690.9112
"m4421","chr1",1690.9188
"m4422","chr1",1690.946
"m4423","chr1",1690.9504
"m4424","chr1",1691.086
"m4425","chr1",1691.1304
"m4426","chr1",1691.1868
"m4427","chr1",1691.2156
"m4428","chr1",1691.4228
"m4429","chr1",1691.4328
"m4430","chr1",1691.4912
"m4431","chr1",1691.5396
"m4432","chr1",1691.562
"m4433","chr1",1691.656
"m4434","chr1",1691.6596
"m4435","chr1",1691.8444
"m4436","chr1",1691.9624
"m4437","chr1",1691.9808
"m4438","chr1",1691.9832
"m4439","chr1",1692.0588
"m4440","chr1",1692.0644
"m4441","chr1",1692.0756
"m4442","chr1",1692.1816
"m4443","chr1",1692.3656
"m4444","chr1",1692.3692
"m4445","chr1",1692.5192
"m4446","chr1",1692.7096
"m4447","chr1",1692.8352
"m4448","chr1",1692.9008
"m4449","chr1",1692.9328
"m4450","chr1",1692.9488
"m4451","chr1",1693.012
"m4452","chr1",1693.032
"m4453","chr1",1693.0848
"m4454","chr1",1693.17
"m4455","chr1",1693.1924
"m4456","chr1",1693.2488
"m4457","chr1",1693.264
"m4458","chr1",1693.2668
"m4459","chr1",1693.3168
"m4460","chr1",1693.4424
"m4461","chr1",1693.504
"m4462","chr1",1693.534
"m4463","chr1",1693.5528
"m4464","chr1",1693.6128
"m4465","chr1",1693.6208
"m4466","chr1",1693.6736
"m4467","chr1",1693.7188
"m4468","chr1",1693.7548
"m4469","chr1",1693.7972
"m4470","chr1",1693.9036
"m4471","chr1",1693.9352
"m4472","chr1",1693.9424
"m4473","chr1",1694.0072
