"marker","chr","pos"
"m3685","chr1","3603528"
"m3686","chr1","3603564"
"m3687","chr1","3603675"
"m3688","chr1","3604206"
"m3689","chr1","3604933"
"m3690","chr1","3605422"
"m3691","chr1","3605653"
"m3692","chr1","3605784"
"m3693","chr1","3606510"
"m3694","chr1","3606591"
"m3695","chr1","3611770"
"m3696","chr1","3613389"
"m3697","chr1","3614720"
"m3698","chr1","3615557"
"m3699","chr1","3615904"
"m3700","chr1","3616860"
"m3701","chr1","3617600"
"m3702","chr1","3617637"
"m3703","chr1","3618432"
"m3704","chr1","3618864"
"m3705","chr1","3619730"
"m3706","chr1","3619866"
"m3707","chr1","3619939"
"m3708","chr1","3620156"
"m3709","chr1","3622191"
"m3710","chr1","3623157"
"m3711","chr1","3624334"
"m3712","chr1","3624623"
"m3713","chr1","3625224"
"m3714","chr1","3625812"
"m3715","chr1","3626162"
"m3716","chr1","3626310"
"m3717","chr1","3626741"
"m3718","chr1","3627937"
"m3719","chr1","3628066"
"m3720","chr1","3628663"
"m3721","chr1","3628797"
"m3722","chr1","3629102"
"m3723","chr1","3629864"
"m3724","chr1","3630424"
"m3725","chr1","3630563"
"m3726","chr1","3630931"
"m3727","chr1","3631242"
"m3728","chr1","3631250"
"m3729","chr1","3631526"
"m3730","chr1","3632662"
"m3731","chr1","3634288"
"m3732","chr1","3638923"
"m3733","chr1","3639196"
"m3734","chr1","3639494"
"m3735","chr1","3639610"
"m3736","chr1","3641386"
"m3737","chr1","3641582"
"m3738","chr1","3643136"
"m3739","chr1","3644150"
"m3740","chr1","3644515"
"m3741","chr1","3646069"
"m3742","chr1","3646139"
"m3743","chr1","3646563"
"m3744","chr1","3646908"
"m3745","chr1","3647098"
"m3746","chr1","3647110"
"m3747","chr1","3647874"
"m3748","chr1","3648165"
"m3749","chr1","3648808"
"m3750","chr1","3653469"
"m3751","chr1","3655820"
"m3752","chr1","3658277"
"m3753","chr1","3658477"
"m3754","chr1","3661370"
"m3755","chr1","3661642"
"m3756","chr1","3662441"
"m3757","chr1","3662858"
"m3758","chr1","3663466"
"m3759","chr1","3663574"
"m3760","chr1","3664487"
"m3761","chr1","3664563"
"m3762","chr1","3665202"
"m3763","chr1","3665322"
"m3764","chr1","3666293"
"m3765","chr1","3667085"
"m3766","chr1","3668688"
"m3767","chr1","3670081"
"m3768","chr1","3670214"
"m3769","chr1","3671950"
"m3770","chr1","3672585"
"m3771","chr1","3673877"
"m3772","chr1","3675129"
"m3773","chr1","3675363"
"m3774","chr1","3676178"
"m3775","chr1","3677063"
"m3776","chr1","3678499"
"m3777","chr1","3680336"
"m3778","chr1","3683570"
"m3779","chr1","3683589"
"m3780","chr1","3684174"
"m3781","chr1","3685695"
"m3782","chr1","3686215"
"m3783","chr1","3686659"
"m3784","chr1","3686699"
"m3785","chr1","3686750"
"m3786","chr1","3686784"
"m3787","chr1","3688193"
"m3788","chr1","3688574"
"m3789","chr1","3689183"
"m3790","chr1","3689257"
"m3791","chr1","3689330"
"m3792","chr1","3693138"
"m3793","chr1","3693519"
"m3794","chr1","3694095"
"m3795","chr1","3695896"
"m3796","chr1","3696030"
"m3797","chr1","3697215"
"m3798","chr1","3698145"
"m3799","chr1","3698372"
"m3800","chr1","3698677"
"m3801","chr1","3699538"
"m3802","chr1","3699950"
"m3803","chr1","3702527"
"m3804","chr1","3704904"
"m3805","chr1","3705444"
"m3806","chr1","3705515"
"m3807","chr1","3705595"
"m3808","chr1","3705818"
"m3809","chr1","3706032"
"m3810","chr1","3707881"
"m3811","chr1","3708767"
"m3812","chr1","3710539"
"m3813","chr1","3710777"
"m3814","chr1","3714633"
"m3815","chr1","3717997"
"m3816","chr1","3720167"
"m3817","chr1","3720931"
"m3818","chr1","3721524"
"m3819","chr1","3721720"
"m3820","chr1","3723784"
"m3821","chr1","3727252"
"m3822","chr1","3727257"
"m3823","chr1","3727493"
"m3824","chr1","3727553"
"m3825","chr1","3728259"
"m3826","chr1","3729135"
"m3827","chr1","3729949"
"m3828","chr1","3730740"
"m3829","chr1","3732135"
"m3830","chr1","3732729"
"m3831","chr1","3734086"
"m3832","chr1","3735711"
"m3833","chr1","3736076"
"m3834","chr1","3736140"
"m3835","chr1","3736571"
"m3836","chr1","3737375"
"m3837","chr1","3738387"
"m3838","chr1","3739251"
"m3839","chr1","3741494"
"m3840","chr1","3742405"
"m3841","chr1","3742599"
"m3842","chr1","3747690"
"m3843","chr1","3747931"
"m3844","chr1","3747986"
"m3845","chr1","3748349"
"m3846","chr1","3748790"
"m3847","chr1","3749647"
"m3848","chr1","3749876"
"m3849","chr1","3749936"
"m3850","chr1","3750087"
"m3851","chr1","3750400"
"m3852","chr1","3750945"
"m3853","chr1","3753361"
"m3854","chr1","3753854"
"m3855","chr1","3756267"
"m3856","chr1","3757329"
"m3857","chr1","3758263"
"m3858","chr1","3758801"
"m3859","chr1","3760146"
"m3860","chr1","3760204"
"m3861","chr1","3761009"
"m3862","chr1","3761649"
"m3863","chr1","3761926"
"m3864","chr1","3765984"
"m3865","chr1","3767589"
"m3866","chr1","3768496"
"m3867","chr1","3769087"
"m3868","chr1","3769110"
"m3869","chr1","3770527"
"m3870","chr1","3770552"
"m3871","chr1","3770615"
"m3872","chr1","3771305"
"m3873","chr1","3772074"
"m3874","chr1","3772179"
"m3875","chr1","3772873"
"m3876","chr1","3772920"
"m3877","chr1","3772983"
"m3878","chr1","3773784"
"m3879","chr1","3774010"
"m3880","chr1","3776880"
"m3881","chr1","3776940"
"m3882","chr1","3777100"
"m3883","chr1","3778497"
"m3884","chr1","3781812"
"m3885","chr1","3784299"
"m3886","chr1","3784766"
"m3887","chr1","3785566"
"m3888","chr1","3785689"
"m3889","chr1","3785982"
"m3890","chr1","3786176"
"m3891","chr1","3786762"
"m3892","chr1","3787046"
"m3893","chr1","3788538"
"m3894","chr1","3788613"
"m3895","chr1","3789091"
"m3896","chr1","3790259"
"m3897","chr1","3791929"
"m3898","chr1","3792410"
"m3899","chr1","3792489"
"m3900","chr1","3793869"
"m3901","chr1","3794681"
"m3902","chr1","3795426"
"m3903","chr1","3795775"
"m3904","chr1","3797900"
"m3905","chr1","3799263"
"m3906","chr1","3799478"
"m3907","chr1","3800255"
"m3908","chr1","3801768"
"m3909","chr1","3802562"
"m3910","chr1","3803451"
"m3911","chr1","3803891"
"m3912","chr1","3804163"
"m3913","chr1","3806322"
"m3914","chr1","3808645"
"m3915","chr1","3809257"
"m3916","chr1","3812044"
"m3917","chr1","3812508"
"m3918","chr1","3812966"
"m3919","chr1","3813229"
"m3920","chr1","3813789"
"m3921","chr1","3815005"
"m3922","chr1","3815015"
"m3923","chr1","3815087"
"m3924","chr1","3817207"
"m3925","chr1","3817290"
"m3926","chr1","3821314"
"m3927","chr1","3821451"
"m3928","chr1","3823022"
"m3929","chr1","3823936"
"m3930","chr1","3824405"
"m3931","chr1","3824530"
"m3932","chr1","3825909"
"m3933","chr1","3826655"
"m3934","chr1","3828250"
"m3935","chr1","3833171"
"m3936","chr1","3835455"
"m3937","chr1","3835935"
"m3938","chr1","3836620"
"m3939","chr1","3840708"
"m3940","chr1","3840713"
"m3941","chr1","3840966"
"m3942","chr1","3841788"
"m3943","chr1","3844270"
"m3944","chr1","3844766"
"m3945","chr1","3847542"
"m3946","chr1","3848236"
"m3947","chr1","3848723"
"m3948","chr1","3848821"
"m3949","chr1","3849912"
"m3950","chr1","3850913"
"m3951","chr1","3850994"
"m3952","chr1","3851048"
"m3953","chr1","3851298"
"m3954","chr1","3852777"
"m3955","chr1","3853135"
"m3956","chr1","3854528"
"m3957","chr1","3854622"
"m3958","chr1","3858235"
"m3959","chr1","3858315"
"m3960","chr1","3860755"
"m3961","chr1","3861767"
"m3962","chr1","3862570"
"m3963","chr1","3865409"
"m3964","chr1","3866257"
"m3965","chr1","3867564"
"m3966","chr1","3868936"
"m3967","chr1","3869382"
"m3968","chr1","3871899"
"m3969","chr1","3873440"
"m3970","chr1","3874798"
"m3971","chr1","3874900"
"m3972","chr1","3875291"
"m3973","chr1","3877156"
"m3974","chr1","3877859"
"m3975","chr1","3879513"
"m3976","chr1","3879964"
"m3977","chr1","3880802"
"m3978","chr1","3881536"
"m3979","chr1","3883989"
"m3980","chr1","3884212"
"m3981","chr1","3884763"
"m3982","chr1","3886073"
"m3983","chr1","3886737"
"m3984","chr1","3887783"
"m3985","chr1","3890257"
"m3986","chr1","3890312"
"m3987","chr1","3890346"
"m3988","chr1","3890432"
"m3989","chr1","3890532"
"m3990","chr1","3891696"
"m3991","chr1","3892092"
"m3992","chr1","3892458"
"m3993","chr1","3892942"
"m3994","chr1","3893258"
"m3995","chr1","3893404"
"m3996","chr1","3894555"
"m3997","chr1","3894683"
"m3998","chr1","3894848"
"m3999","chr1","3895135"
"m4000","chr1","3895530"
"m4001","chr1","3895747"
"m4002","chr1","3895790"
"m4003","chr1","3897124"
"m4004","chr1","3901730"
"m4005","chr1","3903767"
"m4006","chr1","3906605"
"m4007","chr1","3907695"
"m4008","chr1","3907840"
"m4009","chr1","3908114"
"m4010","chr1","3908156"
"m4011","chr1","3908572"
"m4012","chr1","3910939"
"m4013","chr1","3912589"
"m4014","chr1","3913784"
"m4015","chr1","3917135"
"m4016","chr1","3918346"
"m4017","chr1","3918627"
"m4018","chr1","3919239"
"m4019","chr1","3924238"
"m4020","chr1","3926078"
"m4021","chr1","3927293"
"m4022","chr1","3928264"
"m4023","chr1","3931234"
"m4024","chr1","3931813"
"m4025","chr1","3932778"
"m4026","chr1","3933955"
"m4027","chr1","3934446"
"m4028","chr1","3935733"
"m4029","chr1","3935763"
"m4030","chr1","3938514"
"m4031","chr1","3939510"
"m4032","chr1","3944336"
"m4033","chr1","3946728"
"m4034","chr1","3947279"
"m4035","chr1","3948128"
"m4036","chr1","3951325"
"m4037","chr1","3952261"
"m4038","chr1","3952667"
"m4039","chr1","3955481"
"m4040","chr1","3956214"
"m4041","chr1","3958247"
"m4042","chr1","3958604"
"m4043","chr1","3959378"
"m4044","chr1","3959720"
"m4045","chr1","3961201"
"m4046","chr1","3961928"
"m4047","chr1","3962532"
"m4048","chr1","3963854"
"m4049","chr1","3965757"
"m4050","chr1","3968111"
"m4051","chr1","3968725"
"m4052","chr1","3973152"
"m4053","chr1","3974513"
"m4054","chr1","3975795"
"m4055","chr1","3977166"
"m4056","chr1","3977384"
"m4057","chr1","3978686"
"m4058","chr1","3978788"
"m4059","chr1","3979767"
"m4060","chr1","3979916"
"m4061","chr1","3982872"
"m4062","chr1","3983023"
"m4063","chr1","3983538"
"m4064","chr1","3983957"
"m4065","chr1","3984823"
"m4066","chr1","3987057"
"m4067","chr1","3987613"
"m4068","chr1","3987817"
"m4069","chr1","3989610"
"m4070","chr1","3990450"
"m4071","chr1","3993477"
"m4072","chr1","3998251"
"m4073","chr1","3998582"
"m4074","chr1","4000300"
"m4075","chr1","4000797"
"m4076","chr1","4002405"
"m4077","chr1","4004625"
"m4078","chr1","4007649"
"m4079","chr1","4008313"
"m4080","chr1","4008469"
"m4081","chr1","4008921"
"m4082","chr1","4011762"
"m4083","chr1","4012287"
"m4084","chr1","4013128"
"m4085","chr1","4013183"
"m4086","chr1","4013451"
"m4087","chr1","4015776"
"m4088","chr1","4017682"
"m4089","chr1","4019443"
"m4090","chr1","4023383"
"m4091","chr1","4023596"
"m4092","chr1","4024016"
"m4093","chr1","4025971"
"m4094","chr1","4028034"
"m4095","chr1","4028137"
"m4096","chr1","4028248"
"m4097","chr1","4028801"
"m4098","chr1","4029217"
"m4099","chr1","4029271"
"m4100","chr1","4031103"
"m4101","chr1","4032067"
"m4102","chr1","4032303"
"m4103","chr1","4034435"
"m4104","chr1","4035569"
"m4105","chr1","4036061"
"m4106","chr1","4039263"
"m4107","chr1","4039688"
"m4108","chr1","4040895"
"m4109","chr1","4041563"
"m4110","chr1","4041853"
"m4111","chr1","4043732"
"m4112","chr1","4043969"
"m4113","chr1","4047294"
"m4114","chr1","4047378"
"m4115","chr1","4047695"
"m4116","chr1","4048085"
"m4117","chr1","4048364"
"m4118","chr1","4048568"
"m4119","chr1","4052003"
"m4120","chr1","4052036"
"m4121","chr1","4053127"
"m4122","chr1","4054195"
"m4123","chr1","4055628"
"m4124","chr1","4056556"
"m4125","chr1","4056982"
"m4126","chr1","4057040"
"m4127","chr1","4057181"
"m4128","chr1","4057779"
"m4129","chr1","4057805"
"m4130","chr1","4057841"
"m4131","chr1","4058815"
"m4132","chr1","4060198"
"m4133","chr1","4060466"
"m4134","chr1","4062209"
"m4135","chr1","4062402"
"m4136","chr1","4063146"
"m4137","chr1","4063326"
"m4138","chr1","4064028"
"m4139","chr1","4064354"
"m4140","chr1","4065018"
"m4141","chr1","4065226"
"m4142","chr1","4065340"
"m4143","chr1","4065644"
"m4144","chr1","4066782"
"m4145","chr1","4067003"
"m4146","chr1","4067308"
"m4147","chr1","4067323"
"m4148","chr1","4069241"
"m4149","chr1","4069361"
"m4150","chr1","4069496"
"m4151","chr1","4070743"
"m4152","chr1","4070748"
"m4153","chr1","4070964"
"m4154","chr1","4071362"
"m4155","chr1","4072093"
"m4156","chr1","4072119"
"m4157","chr1","4073848"
"m4158","chr1","4074923"
"m4159","chr1","4074995"
"m4160","chr1","4075249"
"m4161","chr1","4075800"
"m4162","chr1","4075976"
"m4163","chr1","4076482"
"m4164","chr1","4079236"
"m4165","chr1","4079272"
"m4166","chr1","4079682"
"m4167","chr1","4080038"
"m4168","chr1","4080641"
"m4169","chr1","4080997"
"m4170","chr1","4082036"
"m4171","chr1","4082223"
"m4172","chr1","4082299"
"m4173","chr1","4083317"
"m4174","chr1","4084049"
"m4175","chr1","4084535"
"m4176","chr1","4085568"
"m4177","chr1","4085862"
"m4178","chr1","4086020"
"m4179","chr1","4086404"
"m4180","chr1","4087219"
"m4181","chr1","4088468"
"m4182","chr1","4088556"
"m4183","chr1","4088841"
"m4184","chr1","4088913"
"m4185","chr1","4088918"
"m4186","chr1","4089258"
"m4187","chr1","4089792"
"m4188","chr1","4090883"
"m4189","chr1","4091706"
"m4190","chr1","4092264"
"m4191","chr1","4092920"
"m4192","chr1","4093740"
"m4193","chr1","4093854"
"m4194","chr1","4094450"
"m4195","chr1","4095076"
"m4196","chr1","4095921"
"m4197","chr1","4096704"
"m4198","chr1","4096788"
"m4199","chr1","4096988"
"m4200","chr1","4097702"
"m4201","chr1","4097837"
"m4202","chr1","4098709"
"m4203","chr1","4098792"
"m4204","chr1","4099276"
"m4205","chr1","4099399"
"m4206","chr1","4099863"
"m4207","chr1","4101255"
"m4208","chr1","4101354"
"m4209","chr1","4101516"
"m4210","chr1","4101620"
"m4211","chr1","4102090"
"m4212","chr1","4102131"
"m4213","chr1","4102522"
"m4214","chr1","4103348"
"m4215","chr1","4105382"
"m4216","chr1","4105504"
"m4217","chr1","4106430"
"m4218","chr1","4106441"
"m4219","chr1","4106753"
"m4220","chr1","4108142"
"m4221","chr1","4108549"
"m4222","chr1","4124552"
"m4223","chr1","4125409"
"m4224","chr1","4125904"
"m4225","chr1","4127217"
"m4226","chr1","4127289"
"m4227","chr1","4127918"
"m4228","chr1","4129335"
"m4229","chr1","4129451"
"m4230","chr1","4129825"
"m4231","chr1","4131409"
"m4232","chr1","4131571"
"m4233","chr1","4131997"
"m4234","chr1","4132773"
"m4235","chr1","4132838"
"m4236","chr1","4133397"
"m4237","chr1","4133453"
"m4238","chr1","4134501"
"m4239","chr1","4134553"
"m4240","chr1","4134994"
"m4241","chr1","4135146"
"m4242","chr1","4136639"
"m4243","chr1","4137964"
"m4244","chr1","4138247"
"m4245","chr1","4138568"
"m4246","chr1","4143538"
"m4247","chr1","4144324"
"m4248","chr1","4146808"
"m4249","chr1","4147295"
"m4250","chr1","4147386"
"m4251","chr1","4147782"
"m4252","chr1","4148329"
"m4253","chr1","4148330"
"m4254","chr1","4149113"
"m4255","chr1","4149417"
"m4256","chr1","4149769"
"m4257","chr1","4150052"
"m4258","chr1","4153169"
"m4259","chr1","4153641"
"m4260","chr1","4153946"
"m4261","chr1","4154143"
"m4262","chr1","4157075"
"m4263","chr1","4157488"
"m4264","chr1","4158358"
"m4265","chr1","4158436"
"m4266","chr1","4160920"
"m4267","chr1","4161468"
"m4268","chr1","4166992"
"m4269","chr1","4167142"
"m4270","chr1","4168775"
"m4271","chr1","4169847"
"m4272","chr1","4169873"
"m4273","chr1","4170375"
"m4274","chr1","4175621"
"m4275","chr1","4175669"
"m4276","chr1","4176804"
"m4277","chr1","4177704"
"m4278","chr1","4178985"
"m4279","chr1","4179175"
"m4280","chr1","4179657"
"m4281","chr1","4180305"
"m4282","chr1","4181242"
"m4283","chr1","4181491"
"m4284","chr1","4183224"
"m4285","chr1","4183365"
"m4286","chr1","4183944"
"m4287","chr1","4184186"
"m4288","chr1","4184879"
"m4289","chr1","4184924"
"m4290","chr1","4185210"
"m4291","chr1","4185776"
"m4292","chr1","4185969"
"m4293","chr1","4186500"
"m4294","chr1","4186996"
"m4295","chr1","4187229"
"m4296","chr1","4187820"
"m4297","chr1","4189491"
"m4298","chr1","4189591"
"m4299","chr1","4189637"
"m4300","chr1","4189963"
"m4301","chr1","4190096"
"m4302","chr1","4190632"
"m4303","chr1","4192146"
"m4304","chr1","4192517"
"m4305","chr1","4192546"
"m4306","chr1","4192564"
"m4307","chr1","4192807"
"m4308","chr1","4193393"
"m4309","chr1","4193885"
"m4310","chr1","4196111"
"m4311","chr1","4196153"
"m4312","chr1","4196562"
"m4313","chr1","4196963"
"m4314","chr1","4197384"
"m4315","chr1","4198311"
"m4316","chr1","4198565"
"m4317","chr1","4199307"
"m4318","chr1","4201575"
"m4319","chr1","4201979"
"m4320","chr1","4203240"
"m4321","chr1","4203806"
"m4322","chr1","4208643"
"m4323","chr1","4209111"
"m4324","chr1","4209209"
"m4325","chr1","4209415"
"m4326","chr1","4209622"
"m4327","chr1","4209635"
"m4328","chr1","4209741"
"m4329","chr1","4210006"
"m4330","chr1","4210101"
"m4331","chr1","4210175"
"m4332","chr1","4210591"
"m4333","chr1","4211043"
"m4334","chr1","4211355"
"m4335","chr1","4211433"
"m4336","chr1","4211769"
"m4337","chr1","4211949"
"m4338","chr1","4212051"
"m4339","chr1","4212178"
"m4340","chr1","4212244"
"m4341","chr1","4213009"
"m4342","chr1","4213232"
"m4343","chr1","4213394"
"m4344","chr1","4213507"
"m4345","chr1","4213647"
"m4346","chr1","4213686"
"m4347","chr1","4213882"
"m4348","chr1","4214161"
"m4349","chr1","4214319"
"m4350","chr1","4214357"
"m4351","chr1","4214443"
"m4352","chr1","4214471"
"m4353","chr1","4214671"
"m4354","chr1","4214807"
"m4355","chr1","4215311"
"m4356","chr1","4215732"
"m4357","chr1","4216651"
"m4358","chr1","4217049"
"m4359","chr1","4217058"
"m4360","chr1","4217074"
"m4361","chr1","4217145"
"m4362","chr1","4217172"
"m4363","chr1","4217375"
"m4364","chr1","4217386"
"m4365","chr1","4217393"
"m4366","chr1","4217419"
"m4367","chr1","4217425"
"m4368","chr1","4217529"
"m4369","chr1","4217554"
"m4370","chr1","4217563"
"m4371","chr1","4217589"
"m4372","chr1","4217687"
"m4373","chr1","4217919"
"m4374","chr1","4217940"
"m4375","chr1","4218028"
"m4376","chr1","4218173"
"m4377","chr1","4218699"
"m4378","chr1","4219716"
"m4379","chr1","4219841"
"m4380","chr1","4219945"
"m4381","chr1","4219964"
"m4382","chr1","4220003"
"m4383","chr1","4220029"
"m4384","chr1","4220089"
"m4385","chr1","4220316"
"m4386","chr1","4220388"
"m4387","chr1","4220721"
"m4388","chr1","4220734"
"m4389","chr1","4220809"
"m4390","chr1","4220936"
"m4391","chr1","4221139"
"m4392","chr1","4221482"
"m4393","chr1","4221633"
"m4394","chr1","4221664"
"m4395","chr1","4221681"
"m4396","chr1","4221725"
"m4397","chr1","4221935"
"m4398","chr1","4221954"
"m4399","chr1","4222081"
"m4400","chr1","4222248"
"m4401","chr1","4223231"
"m4402","chr1","4223368"
"m4403","chr1","4223406"
"m4404","chr1","4223493"
"m4405","chr1","4223664"
"m4406","chr1","4224121"
"m4407","chr1","4224265"
"m4408","chr1","4224488"
"m4409","chr1","4224607"
"m4410","chr1","4224694"
"m4411","chr1","4224709"
"m4412","chr1","4224780"
"m4413","chr1","4224930"
"m4414","chr1","4225944"
"m4415","chr1","4225989"
"m4416","chr1","4226112"
"m4417","chr1","4226376"
"m4418","chr1","4226668"
"m4419","chr1","4227251"
"m4420","chr1","4227278"
"m4421","chr1","4227297"
"m4422","chr1","4227365"
"m4423","chr1","4227376"
"m4424","chr1","4227715"
"m4425","chr1","4227826"
"m4426","chr1","4227967"
"m4427","chr1","4228039"
"m4428","chr1","4228557"
"m4429","chr1","4228582"
"m4430","chr1","4228728"
"m4431","chr1","4228849"
"m4432","chr1","4228905"
"m4433","chr1","4229140"
"m4434","chr1","4229149"
"m4435","chr1","4229611"
"m4436","chr1","4229906"
"m4437","chr1","4229952"
"m4438","chr1","4229958"
"m4439","chr1","4230147"
"m4440","chr1","4230161"
"m4441","chr1","4230189"
"m4442","chr1","4230454"
"m4443","chr1","4230914"
"m4444","chr1","4230923"
"m4445","chr1","4231298"
"m4446","chr1","4231774"
"m4447","chr1","4232088"
"m4448","chr1","4232252"
"m4449","chr1","4232332"
"m4450","chr1","4232372"
"m4451","chr1","4232530"
"m4452","chr1","4232580"
"m4453","chr1","4232712"
"m4454","chr1","4232925"
"m4455","chr1","4232981"
"m4456","chr1","4233122"
"m4457","chr1","4233160"
"m4458","chr1","4233167"
"m4459","chr1","4233292"
"m4460","chr1","4233606"
"m4461","chr1","4233760"
"m4462","chr1","4233835"
"m4463","chr1","4233882"
"m4464","chr1","4234032"
"m4465","chr1","4234052"
"m4466","chr1","4234184"
"m4467","chr1","4234297"
"m4468","chr1","4234387"
"m4469","chr1","4234493"
"m4470","chr1","4234759"
"m4471","chr1","4234838"
"m4472","chr1","4234856"
"m4473","chr1","4235018"
"m4474","chr1","4235433"
"m4475","chr1","4235475"
"m4476","chr1","4235688"
"m4477","chr1","4235868"
"m4478","chr1","4235909"
"m4479","chr1","4235963"
"m4480","chr1","4237156"
"m4481","chr1","4237930"
"m4482","chr1","4238440"
"m4483","chr1","4238569"
"m4484","chr1","4239011"
"m4485","chr1","4239059"
"m4486","chr1","4239085"
"m4487","chr1","4239263"
"m4488","chr1","4239447"
"m4489","chr1","4239557"
"m4490","chr1","4239575"
"m4491","chr1","4239748"
"m4492","chr1","4239962"
"m4493","chr1","4240051"
"m4494","chr1","4240178"
"m4495","chr1","4240231"
"m4496","chr1","4240390"
"m4497","chr1","4240415"
"m4498","chr1","4240682"
"m4499","chr1","4240739"
"m4500","chr1","4240829"
"m4501","chr1","4241113"
"m4502","chr1","4241184"
"m4503","chr1","4241227"
"m4504","chr1","4241267"
"m4505","chr1","4241310"
"m4506","chr1","4241439"
"m4507","chr1","4241456"
"m4508","chr1","4241638"
"m4509","chr1","4241690"
"m4510","chr1","4241786"
"m4511","chr1","4241866"
"m4512","chr1","4241905"
"m4513","chr1","4241918"
"m4514","chr1","4242291"
"m4515","chr1","4242409"
"m4516","chr1","4242733"
"m4517","chr1","4242769"
"m4518","chr1","4242884"
"m4519","chr1","4243021"
"m4520","chr1","4243215"
"m4521","chr1","4243659"
"m4522","chr1","4243696"
"m4523","chr1","4244711"
"m4524","chr1","4245033"
"m4525","chr1","4245045"
"m4526","chr1","4245113"
"m4527","chr1","4245126"
"m4528","chr1","4245345"
"m4529","chr1","4245546"
"m4530","chr1","4245627"
"m4531","chr1","4245655"
"m4532","chr1","4245705"
"m4533","chr1","4245798"
"m4534","chr1","4246002"
"m4535","chr1","4246312"
"m4536","chr1","4246425"
"m4537","chr1","4246476"
"m4538","chr1","4246552"
"m4539","chr1","4246594"
"m4540","chr1","4246760"
"m4541","chr1","4247186"
"m4542","chr1","4247875"
"m4543","chr1","4247983"
"m4544","chr1","4248443"
"m4545","chr1","4248790"
"m4546","chr1","4249059"
"m4547","chr1","4249264"
"m4548","chr1","4249428"
"m4549","chr1","4251016"
"m4550","chr1","4253191"
"m4551","chr1","4254957"
"m4552","chr1","4254994"
"m4553","chr1","4255333"
"m4554","chr1","4257501"
"m4555","chr1","4258154"
"m4556","chr1","4260228"
"m4557","chr1","4260593"
"m4558","chr1","4261348"
"m4559","chr1","4262066"
"m4560","chr1","4262989"
"m4561","chr1","4263207"
"m4562","chr1","4263752"
"m4563","chr1","4264265"
"m4564","chr1","4265248"
"m4565","chr1","4265574"
"m4566","chr1","4265651"
"m4567","chr1","4265757"
"m4568","chr1","4266787"
"m4569","chr1","4267196"
"m4570","chr1","4267201"
"m4571","chr1","4267228"
"m4572","chr1","4268034"
"m4573","chr1","4269468"
"m4574","chr1","4270931"
"m4575","chr1","4272123"
"m4576","chr1","4272457"
"m4577","chr1","4273342"
"m4578","chr1","4273426"
"m4579","chr1","4274472"
"m4580","chr1","4274980"
"m4581","chr1","4275321"
"m4582","chr1","4275672"
"m4583","chr1","4275986"
"m4584","chr1","4276383"
"m4585","chr1","4277018"
"m4586","chr1","4278093"
"m4587","chr1","4278563"
"m4588","chr1","4279689"
"m4589","chr1","4280211"
"m4590","chr1","4281037"
"m4591","chr1","4281340"
"m4592","chr1","4281378"
"m4593","chr1","4281507"
"m4594","chr1","4282010"
"m4595","chr1","4283775"
"m4596","chr1","4284678"
"m4597","chr1","4284910"
"m4598","chr1","4287098"
"m4599","chr1","4287384"
"m4600","chr1","4290343"
"m4601","chr1","4290768"
"m4602","chr1","4291473"
"m4603","chr1","4292291"
"m4604","chr1","4294247"
"m4605","chr1","4295382"
"m4606","chr1","4295989"
"m4607","chr1","4296029"
"m4608","chr1","4296470"
"m4609","chr1","4297118"
"m4610","chr1","4297197"
"m4611","chr1","4297270"
"m4612","chr1","4297295"
"m4613","chr1","4298102"
"m4614","chr1","4298556"
"m4615","chr1","4299995"
"m4616","chr1","4302532"
"m4617","chr1","4303146"
"m4618","chr1","4303233"
"m4619","chr1","4304224"
"m4620","chr1","4306339"
"m4621","chr1","4306764"
"m4622","chr1","4307014"
"m4623","chr1","4307832"
"m4624","chr1","4310818"
"m4625","chr1","4311032"
"m4626","chr1","4311616"
"m4627","chr1","4311758"
"m4628","chr1","4311833"
"m4629","chr1","4312312"
"m4630","chr1","4313819"
"m4631","chr1","4314174"
"m4632","chr1","4314691"
"m4633","chr1","4315347"
"m4634","chr1","4317603"
"m4635","chr1","4317787"
"m4636","chr1","4318498"
"m4637","chr1","4319157"
"m4638","chr1","4319841"
"m4639","chr1","4320755"
"m4640","chr1","4321543"
"m4641","chr1","4322772"
"m4642","chr1","4325593"
"m4643","chr1","4328047"
"m4644","chr1","4328148"
"m4645","chr1","4328382"
"m4646","chr1","4330843"
"m4647","chr1","4330925"
"m4648","chr1","4331052"
"m4649","chr1","4331595"
"m4650","chr1","4331769"
"m4651","chr1","4331871"
"m4652","chr1","4332668"
"m4653","chr1","4333000"
"m4654","chr1","4333346"
"m4655","chr1","4333542"
"m4656","chr1","4333704"
"m4657","chr1","4333886"
"m4658","chr1","4334345"
"m4659","chr1","4334416"
"m4660","chr1","4334698"
"m4661","chr1","4334703"
"m4662","chr1","4335202"
"m4663","chr1","4335269"
"m4664","chr1","4335640"
"m4665","chr1","4335660"
"m4666","chr1","4335789"
"m4667","chr1","4336116"
"m4668","chr1","4336239"
"m4669","chr1","4336303"
"m4670","chr1","4336339"
"m4671","chr1","4337346"
"m4672","chr1","4337427"
"m4673","chr1","4337554"
"m4674","chr1","4337760"
"m4675","chr1","4337856"
"m4676","chr1","4337907"
"m4677","chr1","4337972"
"m4678","chr1","4337985"
"m4679","chr1","4338044"
"m4680","chr1","4338286"
"m4681","chr1","4338648"
"m4682","chr1","4338806"
"m4683","chr1","4339165"
